[Shoot] 時間:  0.22s | 弾数: 59/60  | Pellets: 1 | Dmg:     3,759 | Buffs: None
[Shoot] 時間: 64.17s | 弾数: 26/60  | Pellets: 1 | Dmg:     3,759 | Buffs: None
[Shoot] 時間: 64.25s | 弾数: 25/60  | Pellets: 1 | Dmg:     3,759 | Buffs: None
[Shoot] 時間: 64.33s | 弾数: 24/60  | Pellets: 1 | Dmg:     7,518 | Buffs: None
[Shoot] 時間: 64.42s | 弾数: 23/60  | Pellets: 1 | Dmg:     3,759 | Buffs: None
[Shoot] 時間: 64.50s | 弾数: 22/60  | Pellets: 1 | Dmg:     3,759 | Buffs: None
[Shoot] 時間: 64.58s | 弾数: 21/60  | Pellets: 1 | Dmg:     7,518 | Buffs: None
[Shoot] 時間: 64.67s | 弾数: 20/60  | Pellets: 1 | Dmg:     3,759 | Buffs: None
[Shoot] 時間: 64.75s | 弾数: 19/60  | Pellets: 1 | Dmg:     7,518 | Buffs: None
[Shoot] 時間: 64.83s | 弾数: 18/60  | Pellets: 1 | Dmg:     3,759 | Buffs: None
[Shoot] 時間: 64.92s | 弾数: 17/60  | Pellets: 1 | Dmg:     3,759 | Buffs: None
[Shoot] 時間: 65.00s | 弾数: 16/60  | Pellets: 1 | Dmg:     7,518 | Buffs: None
[Shoot] 時間: 65.08s | 弾数: 15/60  | Pellets: 1 | Dmg:     7,518 | Buffs: None
[Shoot] 時間: 65.17s | 弾数: 14/60  | Pellets: 1 | Dmg:     9,397 | Buffs: None
[Buff] Applied S2: 整備補給 (攻撃力) (atk_buff_fixed: 2966.8194) to レイ（仮称）
[Shoot] 時間: 65.25s | 弾数: 13/60  | Pellets: 1 | Dmg:     6,293 | Buffs: atk_buff_fixed:2966.82
[Shoot] 時間: 65.33s | 弾数: 12/60  | Pellets: 1 | Dmg:     6,293 | Buffs: atk_buff_fixed:2966.82
[Shoot] 時間: 65.42s | 弾数: 11/60  | Pellets: 1 | Dmg:     8,391 | Buffs: atk_buff_fixed:2966.82
[Shoot] 時間: 65.50s | 弾数: 10/60  | Pellets: 1 | Dmg:    12,586 | Buffs: atk_buff_fixed:2966.82
[Shoot] 時間: 65.58s | 弾数:  9/60  | Pellets: 1 | Dmg:     8,391 | Buffs: atk_buff_fixed:2966.82
[Shoot] 時間: 65.67s | 弾数:  8/60  | Pellets: 1 | Dmg:     6,293 | Buffs: atk_buff_fixed:2966.82
[Shoot] 時間: 65.75s | 弾数:  7/60  | Pellets: 1 | Dmg:     8,391 | Buffs: atk_buff_fixed:2966.82
[Shoot] 時間: 65.83s | 弾数:  6/60  | Pellets: 1 | Dmg:     8,391 | Buffs: atk_buff_fixed:2966.82
[Shoot] 時間: 65.92s | 弾数:  5/60  | Pellets: 1 | Dmg:     6,293 | Buffs: atk_buff_fixed:2966.82
[Shoot] 時間: 66.00s | 弾数:  4/60  | Pellets: 1 | Dmg:     6,293 | Buffs: atk_buff_fixed:2966.82
[Shoot] 時間: 66.08s | 弾数:  3/60  | Pellets: 1 | Dmg:    10,489 | Buffs: atk_buff_fixed:2966.82
[Shoot] 時間: 66.17s | 弾数:  2/60  | Pellets: 1 | Dmg:    10,489 | Buffs: atk_buff_fixed:2966.82
[Shoot] 時間: 66.25s | 弾数:  1/60  | Pellets: 1 | Dmg:     6,293 | Buffs: atk_buff_fixed:2966.82
[Shoot] 時間: 66.33s | 弾数:  0/60  | Pellets: 1 | Dmg:     6,293 | Buffs: atk_buff_fixed:2966.82
[Shoot] 時間: 68.22s | 弾数: 59/60  | Pellets: 1 | Dmg:     6,293 | Buffs: atk_buff_fixed:2966.82
[Shoot] 時間: 68.30s | 弾数: 58/60  | Pellets: 1 | Dmg:    10,489 | Buffs: atk_buff_fixed:2966.82
[Shoot] 時間: 68.38s | 弾数: 57/60  | Pellets: 1 | Dmg:     6,293 | Buffs: atk_buff_fixed:2966.82
[Shoot] 時間: 68.47s | 弾数: 56/60  | Pellets: 1 | Dmg:     6,293 | Buffs: atk_buff_fixed:2966.82
[Shoot] 時間: 68.55s | 弾数: 55/60  | Pellets: 1 | Dmg:     6,293 | Buffs: atk_buff_fixed:2966.82
[Shoot] 時間: 68.63s | 弾数: 54/60  | Pellets: 1 | Dmg:     8,391 | Buffs: atk_buff_fixed:2966.82
[Shoot] 時間: 68.72s | 弾数: 53/60  | Pellets: 1 | Dmg:     6,293 | Buffs: atk_buff_fixed:2966.82
[Shoot] 時間: 68.80s | 弾数: 52/60  | Pellets: 1 | Dmg:    10,489 | Buffs: atk_buff_fixed:2966.82
[Shoot] 時間: 68.88s | 弾数: 51/60  | Pellets: 1 | Dmg:     6,293 | Buffs: atk_buff_fixed:2966.82
[Shoot] 時間: 68.97s | 弾数: 50/60  | Pellets: 1 | Dmg:     6,293 | Buffs: atk_buff_fixed:2966.82
[Shoot] 時間: 69.05s | 弾数: 49/60  | Pellets: 1 | Dmg:     6,293 | Buffs: atk_buff_fixed:2966.82
[Shoot] 時間: 69.13s | 弾数: 48/60  | Pellets: 1 | Dmg:     6,293 | Buffs: atk_buff_fixed:2966.82
[Shoot] 時間: 69.22s | 弾数: 47/60  | Pellets: 1 | Dmg:     6,293 | Buffs: atk_buff_fixed:2966.82
[Shoot] 時間: 69.30s | 弾数: 46/60  | Pellets: 1 | Dmg:    12,586 | Buffs: atk_buff_fixed:2966.82
[Shoot] 時間: 69.38s | 弾数: 45/60  | Pellets: 1 | Dmg:     6,293 | Buffs: atk_buff_fixed:2966.82
[Shoot] 時間: 69.47s | 弾数: 44/60  | Pellets: 1 | Dmg:     6,293 | Buffs: atk_buff_fixed:2966.82
[Shoot] 時間: 69.55s | 弾数: 43/60  | Pellets: 1 | Dmg:     6,293 | Buffs: atk_buff_fixed:2966.82
[Shoot] 時間: 69.63s | 弾数: 42/60  | Pellets: 1 | Dmg:     6,293 | Buffs: atk_buff_fixed:2966.82
[Shoot] 時間: 69.72s | 弾数: 41/60  | Pellets: 1 | Dmg:    10,489 | Buffs: atk_buff_fixed:2966.82
[Shoot] 時間: 69.80s | 弾数: 40/60  | Pellets: 1 | Dmg:     8,391 | Buffs: atk_buff_fixed:2966.82
[Shoot] 時間: 69.88s | 弾数: 39/60  | Pellets: 1 | Dmg:    10,489 | Buffs: atk_buff_fixed:2966.82
[Shoot] 時間: 69.97s | 弾数: 38/60  | Pellets: 1 | Dmg:     6,293 | Buffs: atk_buff_fixed:2966.82
[Shoot] 時間: 70.05s | 弾数: 37/60  | Pellets: 1 | Dmg:    10,489 | Buffs: atk_buff_fixed:2966.82
[Shoot] 時間: 70.13s | 弾数: 36/60  | Pellets: 1 | Dmg:     6,293 | Buffs: atk_buff_fixed:2966.82
[Shoot] 時間: 70.22s | 弾数: 35/60  | Pellets: 1 | Dmg:    10,489 | Buffs: atk_buff_fixed:2966.82
[Shoot] 時間: 70.30s | 弾数: 34/60  | Pellets: 1 | Dmg:     6,293 | Buffs: atk_buff_fixed:2966.82
[Shoot] 時間: 70.38s | 弾数: 33/60  | Pellets: 1 | Dmg:     8,391 | Buffs: atk_buff_fixed:2966.82
[Shoot] 時間: 70.47s | 弾数: 32/60  | Pellets: 1 | Dmg:    12,586 | Buffs: atk_buff_fixed:2966.82
[Shoot] 時間: 70.55s | 弾数: 31/60  | Pellets: 1 | Dmg:     6,293 | Buffs: atk_buff_fixed:2966.82
[Shoot] 時間: 70.63s | 弾数: 30/60  | Pellets: 1 | Dmg:     6,293 | Buffs: atk_buff_fixed:2966.82
[Shoot] 時間: 70.72s | 弾数: 29/60  | Pellets: 1 | Dmg:     6,293 | Buffs: atk_buff_fixed:2966.82
[Shoot] 時間: 70.80s | 弾数: 28/60  | Pellets: 1 | Dmg:     6,293 | Buffs: atk_buff_fixed:2966.82
[Shoot] 時間: 70.88s | 弾数: 27/60  | Pellets: 1 | Dmg:     8,391 | Buffs: atk_buff_fixed:2966.82
[Shoot] 時間: 70.97s | 弾数: 26/60  | Pellets: 1 | Dmg:    10,489 | Buffs: atk_buff_fixed:2966.82
[Shoot] 時間: 71.05s | 弾数: 25/60  | Pellets: 1 | Dmg:    10,489 | Buffs: atk_buff_fixed:2966.82
[Shoot] 時間: 71.13s | 弾数: 24/60  | Pellets: 1 | Dmg:     8,391 | Buffs: atk_buff_fixed:2966.82
[Shoot] 時間: 71.22s | 弾数: 23/60  | Pellets: 1 | Dmg:     6,293 | Buffs: atk_buff_fixed:2966.82
[Shoot] 時間: 71.30s | 弾数: 22/60  | Pellets: 1 | Dmg:    12,586 | Buffs: atk_buff_fixed:2966.82
[Shoot] 時間: 71.38s | 弾数: 21/60  | Pellets: 1 | Dmg:     8,391 | Buffs: atk_buff_fixed:2966.82
[Shoot] 時間: 71.47s | 弾数: 20/60  | Pellets: 1 | Dmg:     6,293 | Buffs: atk_buff_fixed:2966.82
[Shoot] 時間: 71.55s | 弾数: 19/60  | Pellets: 1 | Dmg:     8,391 | Buffs: atk_buff_fixed:2966.82
[Shoot] 時間: 71.63s | 弾数: 18/60  | Pellets: 1 | Dmg:     6,293 | Buffs: atk_buff_fixed:2966.82
[Shoot] 時間: 71.72s | 弾数: 17/60  | Pellets: 1 | Dmg:    10,489 | Buffs: atk_buff_fixed:2966.82
[Shoot] 時間: 71.80s | 弾数: 16/60  | Pellets: 1 | Dmg:     8,391 | Buffs: atk_buff_fixed:2966.82
[Shoot] 時間: 71.88s | 弾数: 15/60  | Pellets: 1 | Dmg:     6,293 | Buffs: atk_buff_fixed:2966.82
[Shoot] 時間: 71.97s | 弾数: 14/60  | Pellets: 1 | Dmg:    12,586 | Buffs: atk_buff_fixed:2966.82
[Shoot] 時間: 72.05s | 弾数: 13/60  | Pellets: 1 | Dmg:     6,293 | Buffs: atk_buff_fixed:2966.82
[Shoot] 時間: 72.13s | 弾数: 12/60  | Pellets: 1 | Dmg:     6,293 | Buffs: atk_buff_fixed:2966.82
[Shoot] 時間: 72.22s | 弾数: 11/60  | Pellets: 1 | Dmg:     6,293 | Buffs: atk_buff_fixed:2966.82
[Shoot] 時間: 72.30s | 弾数: 10/60  | Pellets: 1 | Dmg:    10,489 | Buffs: atk_buff_fixed:2966.82
[Shoot] 時間: 72.38s | 弾数:  9/60  | Pellets: 1 | Dmg:    10,489 | Buffs: atk_buff_fixed:2966.82
[Shoot] 時間: 72.47s | 弾数:  8/60  | Pellets: 1 | Dmg:     6,293 | Buffs: atk_buff_fixed:2966.82
[Shoot] 時間: 72.55s | 弾数:  7/60  | Pellets: 1 | Dmg:     6,293 | Buffs: atk_buff_fixed:2966.82
[Shoot] 時間: 72.63s | 弾数:  6/60  | Pellets: 1 | Dmg:     6,293 | Buffs: atk_buff_fixed:2966.82
[Shoot] 時間: 72.72s | 弾数:  5/60  | Pellets: 1 | Dmg:     8,391 | Buffs: atk_buff_fixed:2966.82
[Shoot] 時間: 72.80s | 弾数:  4/60  | Pellets: 1 | Dmg:     8,391 | Buffs: atk_buff_fixed:2966.82
[Shoot] 時間: 72.88s | 弾数:  3/60  | Pellets: 1 | Dmg:     6,293 | Buffs: atk_buff_fixed:2966.82
[Shoot] 時間: 72.97s | 弾数:  2/60  | Pellets: 1 | Dmg:     6,293 | Buffs: atk_buff_fixed:2966.82
[Shoot] 時間: 73.05s | 弾数:  1/60  | Pellets: 1 | Dmg:     6,293 | Buffs: atk_buff_fixed:2966.82
[Shoot] 時間: 73.13s | 弾数:  0/60  | Pellets: 1 | Dmg:    10,489 | Buffs: atk_buff_fixed:2966.82
[Shoot] 時間: 75.02s | 弾数: 59/60  | Pellets: 1 | Dmg:     6,293 | Buffs: atk_buff_fixed:2966.82
[Shoot] 時間: 75.10s | 弾数: 58/60  | Pellets: 1 | Dmg:     6,293 | Buffs: atk_buff_fixed:2966.82
[Shoot] 時間: 75.18s | 弾数: 57/60  | Pellets: 1 | Dmg:     6,293 | Buffs: atk_buff_fixed:2966.82
[Shoot] 時間: 75.27s | 弾数: 56/60  | Pellets: 1 | Dmg:     3,759 | Buffs: None
[Shoot] 時間: 75.35s | 弾数: 55/60  | Pellets: 1 | Dmg:     3,759 | Buffs: None
[Shoot] 時間: 75.43s | 弾数: 54/60  | Pellets: 1 | Dmg:     3,759 | Buffs: None
[Shoot] 時間: 75.52s | 弾数: 53/60  | Pellets: 1 | Dmg:     5,638 | Buffs: None
[Shoot] 時間: 75.60s | 弾数: 52/60  | Pellets: 1 | Dmg:     5,638 | Buffs: None
[Shoot] 時間: 75.68s | 弾数: 51/60  | Pellets: 1 | Dmg:     3,759 | Buffs: None
[Shoot] 時間: 75.77s | 弾数: 50/60  | Pellets: 1 | Dmg:     3,759 | Buffs: None
[Shoot] 時間: 75.85s | 弾数: 49/60  | Pellets: 1 | Dmg:     9,397 | Buffs: None
[Shoot] 時間: 75.93s | 弾数: 48/60  | Pellets: 1 | Dmg:     3,759 | Buffs: None
[Shoot] 時間: 76.02s | 弾数: 47/60  | Pellets: 1 | Dmg:     3,759 | Buffs: None
[Shoot] 時間: 76.10s | 弾数: 46/60  | Pellets: 1 | Dmg:     5,638 | Buffs: None
[Shoot] 時間: 76.18s | 弾数: 45/60  | Pellets: 1 | Dmg:     7,518 | Buffs: None
[Shoot] 時間: 76.27s | 弾数: 44/60  | Pellets: 1 | Dmg:     3,759 | Buffs: None
[Shoot] 時間: 76.35s | 弾数: 43/60  | Pellets: 1 | Dmg:     3,759 | Buffs: None
[Shoot] 時間: 76.43s | 弾数: 42/60  | Pellets: 1 | Dmg:     3,759 | Buffs: None
[Shoot] 時間: 76.52s | 弾数: 41/60  | Pellets: 1 | Dmg:     3,759 | Buffs: None
[Shoot] 時間: 76.60s | 弾数: 40/60  | Pellets: 1 | Dmg:     7,518 | Buffs: None
[Shoot] 時間: 76.68s | 弾数: 39/60  | Pellets: 1 | Dmg:     3,759 | Buffs: None
[Shoot] 時間: 76.77s | 弾数: 38/60  | Pellets: 1 | Dmg:     9,397 | Buffs: None
[Shoot] 時間: 76.85s | 弾数: 37/60  | Pellets: 1 | Dmg:     3,759 | Buffs: None
[Shoot] 時間: 76.93s | 弾数: 36/60  | Pellets: 1 | Dmg:     7,518 | Buffs: None
[Shoot] 時間: 77.02s | 弾数: 35/60  | Pellets: 1 | Dmg:     3,759 | Buffs: None
[Shoot] 時間: 77.10s | 弾数: 34/60  | Pellets: 1 | Dmg:     3,759 | Buffs: None
[Shoot] 時間: 77.18s | 弾数: 33/60  | Pellets: 1 | Dmg:     3,759 | Buffs: None
[Shoot] 時間: 77.27s | 弾数: 32/60  | Pellets: 1 | Dmg:     3,759 | Buffs: None
[Shoot] 時間: 77.35s | 弾数: 31/60  | Pellets: 1 | Dmg:     3,759 | Buffs: None
[Shoot] 時間: 77.43s | 弾数: 30/60  | Pellets: 1 | Dmg:     3,759 | Buffs: None
[Shoot] 時間: 77.52s | 弾数: 29/60  | Pellets: 1 | Dmg:     5,638 | Buffs: None
[Shoot] 時間: 77.60s | 弾数: 28/60  | Pellets: 1 | Dmg:     3,759 | Buffs: None
[Shoot] 時間: 77.68s | 弾数: 27/60  | Pellets: 1 | Dmg:     7,518 | Buffs: None
[Shoot] 時間: 77.77s | 弾数: 26/60  | Pellets: 1 | Dmg:     3,759 | Buffs: None
[Shoot] 時間: 77.85s | 弾数: 25/60  | Pellets: 1 | Dmg:     7,518 | Buffs: None
[Shoot] 時間: 77.93s | 弾数: 24/60  | Pellets: 1 | Dmg:     3,759 | Buffs: None
[Shoot] 時間: 78.02s | 弾数: 23/60  | Pellets: 1 | Dmg:     5,638 | Buffs: None
[Shoot] 時間: 78.10s | 弾数: 22/60  | Pellets: 1 | Dmg:     7,518 | Buffs: None
[Shoot] 時間: 78.18s | 弾数: 21/60  | Pellets: 1 | Dmg:     3,759 | Buffs: None
[Shoot] 時間: 78.27s | 弾数: 20/60  | Pellets: 1 | Dmg:     3,759 | Buffs: None
[Shoot] 時間: 78.35s | 弾数: 19/60  | Pellets: 1 | Dmg:     3,759 | Buffs: None
[Shoot] 時間: 78.43s | 弾数: 18/60  | Pellets: 1 | Dmg:     3,759 | Buffs: None
[Shoot] 時間: 78.52s | 弾数: 17/60  | Pellets: 1 | Dmg:     3,759 | Buffs: None
[Shoot] 時間: 78.60s | 弾数: 16/60  | Pellets: 1 | Dmg:     7,518 | Buffs: None
[Shoot] 時間: 78.68s | 弾数: 15/60  | Pellets: 1 | Dmg:     3,759 | Buffs: None
[Shoot] 時間: 78.77s | 弾数: 14/60  | Pellets: 1 | Dmg:     3,759 | Buffs: None
[Shoot] 時間: 78.85s | 弾数: 13/60  | Pellets: 1 | Dmg:     7,518 | Buffs: None
[Shoot] 時間: 78.93s | 弾数: 12/60  | Pellets: 1 | Dmg:     7,518 | Buffs: None
[Shoot] 時間: 79.02s | 弾数: 11/60  | Pellets: 1 | Dmg:     3,759 | Buffs: None
[Shoot] 時間: 79.10s | 弾数: 10/60  | Pellets: 1 | Dmg:     3,759 | Buffs: None
[Shoot] 時間: 79.18s | 弾数:  9/60  | Pellets: 1 | Dmg:     3,759 | Buffs: None
[Shoot] 時間: 79.27s | 弾数:  8/60  | Pellets: 1 | Dmg:     7,518 | Buffs: None
[Shoot] 時間: 79.35s | 弾数:  7/60  | Pellets: 1 | Dmg:     9,397 | Buffs: None
[Shoot] 時間: 79.43s | 弾数:  6/60  | Pellets: 1 | Dmg:     3,759 | Buffs: None
[Shoot] 時間: 79.52s | 弾数:  5/60  | Pellets: 1 | Dmg:     5,638 | Buffs: None
[Shoot] 時間: 79.60s | 弾数:  4/60  | Pellets: 1 | Dmg:     3,759 | Buffs: None
[Shoot] 時間: 79.68s | 弾数:  3/60  | Pellets: 1 | Dmg:     7,518 | Buffs: None
[Shoot] 時間: 79.77s | 弾数:  2/60  | Pellets: 1 | Dmg:     3,759 | Buffs: None
[Shoot] 時間: 79.85s | 弾数:  1/60  | Pellets: 1 | Dmg:     3,759 | Buffs: None
[Shoot] 時間: 79.93s | 弾数:  0/60  | Pellets: 1 | Dmg:     5,638 | Buffs: None
[Burst] Activate!
[Buff] Applied S2: 整備補給 (攻撃力) (atk_buff_fixed: 2966.8194) to レイ（仮称）
[Buff] Applied Burst: 攻撃態勢_Stage_0 (dummy_mode: 1) to レイ（仮称）
[Buff] Applied Burst: 攻撃態勢_Stage_1 (atk_dmg_buff: 0.359) to レイ（仮称）
[Buff] Applied Burst: 攻撃態勢_Stage_2 (atk_buff_fixed: 16191.014400000002) to レイ（仮称）
[Skill Dmg] 時間: 80.30s | 名前:Burst: 攻撃態勢_Stage_3       | Dmg:   902,519 | Hits:1 | Buffs:atk_buff_fixed:19157.83 | dummy_mode:1.00 | atk_dmg_buff:0.36
[Buff] Applied Burst: 攻撃態勢 (ダミー) (buff: 0) to レイ（仮称）
[Shoot] 時間: 81.82s | 弾数: 59/60  | Pellets: 1 | Dmg:    22,346 | Buffs: atk_buff_fixed:19157.83 | dummy_mode:1.00 | atk_dmg_buff:0.36
[Skill Dmg] 時間: 81.82s | 名前:S1: 殲滅支援 (攻撃態勢)           | Dmg:   261,012 | Hits:1 | Buffs:atk_buff_fixed:19157.83 | dummy_mode:1.00 | atk_dmg_buff:0.36
[Shoot] 時間: 81.90s | 弾数: 58/60  | Pellets: 1 | Dmg:    13,407 | Buffs: atk_buff_fixed:19157.83 | dummy_mode:1.00 | atk_dmg_buff:0.36
[Shoot] 時間: 81.98s | 弾数: 57/60  | Pellets: 1 | Dmg:    26,815 | Buffs: atk_buff_fixed:19157.83 | dummy_mode:1.00 | atk_dmg_buff:0.36
[Shoot] 時間: 82.07s | 弾数: 56/60  | Pellets: 1 | Dmg:    22,346 | Buffs: atk_buff_fixed:19157.83 | dummy_mode:1.00 | atk_dmg_buff:0.36
[Shoot] 時間: 82.15s | 弾数: 55/60  | Pellets: 1 | Dmg:    17,877 | Buffs: atk_buff_fixed:19157.83 | dummy_mode:1.00 | atk_dmg_buff:0.36
[Shoot] 時間: 82.23s | 弾数: 54/60  | Pellets: 1 | Dmg:    17,877 | Buffs: atk_buff_fixed:19157.83 | dummy_mode:1.00 | atk_dmg_buff:0.36
[Shoot] 時間: 82.32s | 弾数: 53/60  | Pellets: 1 | Dmg:    13,407 | Buffs: atk_buff_fixed:19157.83 | dummy_mode:1.00 | atk_dmg_buff:0.36
[Shoot] 時間: 82.40s | 弾数: 52/60  | Pellets: 1 | Dmg:    13,407 | Buffs: atk_buff_fixed:19157.83 | dummy_mode:1.00 | atk_dmg_buff:0.36
[Skill Dmg] 時間: 82.40s | 名前:S1: 殲滅支援 (攻撃態勢)           | Dmg:   261,012 | Hits:1 | Buffs:atk_buff_fixed:19157.83 | dummy_mode:1.00 | atk_dmg_buff:0.36
[Shoot] 時間: 82.48s | 弾数: 51/60  | Pellets: 1 | Dmg:    13,407 | Buffs: atk_buff_fixed:19157.83 | dummy_mode:1.00 | atk_dmg_buff:0.36
[Shoot] 時間: 82.57s | 弾数: 50/60  | Pellets: 1 | Dmg:    13,407 | Buffs: atk_buff_fixed:19157.83 | dummy_mode:1.00 | atk_dmg_buff:0.36
[Shoot] 時間: 82.65s | 弾数: 49/60  | Pellets: 1 | Dmg:    13,407 | Buffs: atk_buff_fixed:19157.83 | dummy_mode:1.00 | atk_dmg_buff:0.36
[Shoot] 時間: 82.73s | 弾数: 48/60  | Pellets: 1 | Dmg:    17,877 | Buffs: atk_buff_fixed:19157.83 | dummy_mode:1.00 | atk_dmg_buff:0.36
[Shoot] 時間: 82.82s | 弾数: 47/60  | Pellets: 1 | Dmg:    26,815 | Buffs: atk_buff_fixed:19157.83 | dummy_mode:1.00 | atk_dmg_buff:0.36
[Shoot] 時間: 82.90s | 弾数: 46/60  | Pellets: 1 | Dmg:    13,407 | Buffs: atk_buff_fixed:19157.83 | dummy_mode:1.00 | atk_dmg_buff:0.36
[Shoot] 時間: 82.98s | 弾数: 45/60  | Pellets: 1 | Dmg:    22,346 | Buffs: atk_buff_fixed:19157.83 | dummy_mode:1.00 | atk_dmg_buff:0.36
[Skill Dmg] 時間: 82.98s | 名前:S1: 殲滅支援 (攻撃態勢)           | Dmg:   261,012 | Hits:1 | Buffs:atk_buff_fixed:19157.83 | dummy_mode:1.00 | atk_dmg_buff:0.36
[Shoot] 時間: 83.07s | 弾数: 44/60  | Pellets: 1 | Dmg:    17,877 | Buffs: atk_buff_fixed:19157.83 | dummy_mode:1.00 | atk_dmg_buff:0.36
[Shoot] 時間: 83.15s | 弾数: 43/60  | Pellets: 1 | Dmg:    13,407 | Buffs: atk_buff_fixed:19157.83 | dummy_mode:1.00 | atk_dmg_buff:0.36
[Shoot] 時間: 83.23s | 弾数: 42/60  | Pellets: 1 | Dmg:    17,877 | Buffs: atk_buff_fixed:19157.83 | dummy_mode:1.00 | atk_dmg_buff:0.36
[Shoot] 時間: 83.32s | 弾数: 41/60  | Pellets: 1 | Dmg:    13,407 | Buffs: atk_buff_fixed:19157.83 | dummy_mode:1.00 | atk_dmg_buff:0.36
[Shoot] 時間: 83.40s | 弾数: 40/60  | Pellets: 1 | Dmg:    22,346 | Buffs: atk_buff_fixed:19157.83 | dummy_mode:1.00 | atk_dmg_buff:0.36
[Shoot] 時間: 83.48s | 弾数: 39/60  | Pellets: 1 | Dmg:    17,877 | Buffs: atk_buff_fixed:19157.83 | dummy_mode:1.00 | atk_dmg_buff:0.36
[Shoot] 時間: 83.57s | 弾数: 38/60  | Pellets: 1 | Dmg:    13,407 | Buffs: atk_buff_fixed:19157.83 | dummy_mode:1.00 | atk_dmg_buff:0.36
[Skill Dmg] 時間: 83.57s | 名前:S1: 殲滅支援 (攻撃態勢)           | Dmg:   261,012 | Hits:1 | Buffs:atk_buff_fixed:19157.83 | dummy_mode:1.00 | atk_dmg_buff:0.36
[Shoot] 時間: 83.65s | 弾数: 37/60  | Pellets: 1 | Dmg:    13,407 | Buffs: atk_buff_fixed:19157.83 | dummy_mode:1.00 | atk_dmg_buff:0.36
[Shoot] 時間: 83.73s | 弾数: 36/60  | Pellets: 1 | Dmg:    13,407 | Buffs: atk_buff_fixed:19157.83 | dummy_mode:1.00 | atk_dmg_buff:0.36
[Shoot] 時間: 83.82s | 弾数: 35/60  | Pellets: 1 | Dmg:    22,346 | Buffs: atk_buff_fixed:19157.83 | dummy_mode:1.00 | atk_dmg_buff:0.36
[Shoot] 時間: 83.90s | 弾数: 34/60  | Pellets: 1 | Dmg:    13,407 | Buffs: atk_buff_fixed:19157.83 | dummy_mode:1.00 | atk_dmg_buff:0.36
[Shoot] 時間: 83.98s | 弾数: 33/60  | Pellets: 1 | Dmg:    13,407 | Buffs: atk_buff_fixed:19157.83 | dummy_mode:1.00 | atk_dmg_buff:0.36
[Shoot] 時間: 84.07s | 弾数: 32/60  | Pellets: 1 | Dmg:    13,407 | Buffs: atk_buff_fixed:19157.83 | dummy_mode:1.00 | atk_dmg_buff:0.36
[Shoot] 時間: 84.15s | 弾数: 31/60  | Pellets: 1 | Dmg:    13,407 | Buffs: atk_buff_fixed:19157.83 | dummy_mode:1.00 | atk_dmg_buff:0.36
[Skill Dmg] 時間: 84.15s | 名前:S1: 殲滅支援 (攻撃態勢)           | Dmg:   261,012 | Hits:1 | Buffs:atk_buff_fixed:19157.83 | dummy_mode:1.00 | atk_dmg_buff:0.36
[Shoot] 時間: 84.23s | 弾数: 30/60  | Pellets: 1 | Dmg:    13,407 | Buffs: atk_buff_fixed:19157.83 | dummy_mode:1.00 | atk_dmg_buff:0.36
[Shoot] 時間: 84.32s | 弾数: 29/60  | Pellets: 1 | Dmg:    13,407 | Buffs: atk_buff_fixed:19157.83 | dummy_mode:1.00 | atk_dmg_buff:0.36
[Shoot] 時間: 84.40s | 弾数: 28/60  | Pellets: 1 | Dmg:    22,346 | Buffs: atk_buff_fixed:19157.83 | dummy_mode:1.00 | atk_dmg_buff:0.36
[Shoot] 時間: 84.48s | 弾数: 27/60  | Pellets: 1 | Dmg:    13,407 | Buffs: atk_buff_fixed:19157.83 | dummy_mode:1.00 | atk_dmg_buff:0.36
[Shoot] 時間: 84.57s | 弾数: 26/60  | Pellets: 1 | Dmg:    13,407 | Buffs: atk_buff_fixed:19157.83 | dummy_mode:1.00 | atk_dmg_buff:0.36
[Shoot] 時間: 84.65s | 弾数: 25/60  | Pellets: 1 | Dmg:    22,346 | Buffs: atk_buff_fixed:19157.83 | dummy_mode:1.00 | atk_dmg_buff:0.36
[Shoot] 時間: 84.73s | 弾数: 24/60  | Pellets: 1 | Dmg:    22,346 | Buffs: atk_buff_fixed:19157.83 | dummy_mode:1.00 | atk_dmg_buff:0.36
[Skill Dmg] 時間: 84.73s | 名前:S1: 殲滅支援 (攻撃態勢)           | Dmg:   261,012 | Hits:1 | Buffs:atk_buff_fixed:19157.83 | dummy_mode:1.00 | atk_dmg_buff:0.36
[Shoot] 時間: 84.82s | 弾数: 23/60  | Pellets: 1 | Dmg:    13,407 | Buffs: atk_buff_fixed:19157.83 | dummy_mode:1.00 | atk_dmg_buff:0.36
[Shoot] 時間: 84.90s | 弾数: 22/60  | Pellets: 1 | Dmg:    13,407 | Buffs: atk_buff_fixed:19157.83 | dummy_mode:1.00 | atk_dmg_buff:0.36
[Shoot] 時間: 84.98s | 弾数: 21/60  | Pellets: 1 | Dmg:    22,346 | Buffs: atk_buff_fixed:19157.83 | dummy_mode:1.00 | atk_dmg_buff:0.36
[Shoot] 時間: 85.07s | 弾数: 20/60  | Pellets: 1 | Dmg:    22,346 | Buffs: atk_buff_fixed:19157.83 | dummy_mode:1.00 | atk_dmg_buff:0.36
[Shoot] 時間: 85.15s | 弾数: 19/60  | Pellets: 1 | Dmg:    17,877 | Buffs: atk_buff_fixed:19157.83 | dummy_mode:1.00 | atk_dmg_buff:0.36
