[Barrier] キロ applied Shield (nano_coating) (Val:0.2112, Dur:99999s)
[Shoot] 時間: 49.73s | 弾数: 84/300 | Pellets: 1 | Dmg:     1,900 | Buffs: shield:0.21
[Shoot] 時間: 49.77s | 弾数: 83/300 | Pellets: 1 | Dmg:     1,900 | Buffs: shield:0.21
[Shoot] 時間: 49.80s | 弾数: 82/300 | Pellets: 1 | Dmg:     2,375 | Buffs: shield:0.21
[Shoot] 時間: 49.83s | 弾数: 81/300 | Pellets: 1 | Dmg:     2,375 | Buffs: shield:0.21
[Shoot] 時間: 49.87s | 弾数: 80/300 | Pellets: 1 | Dmg:     1,900 | Buffs: shield:0.21
[Shoot] 時間: 49.90s | 弾数: 79/300 | Pellets: 1 | Dmg:     1,900 | Buffs: shield:0.21
[Shoot] 時間: 49.93s | 弾数: 78/300 | Pellets: 1 | Dmg:     1,900 | Buffs: shield:0.21
[Shoot] 時間: 49.97s | 弾数: 77/300 | Pellets: 1 | Dmg:     1,900 | Buffs: shield:0.21
[Shoot] 時間: 50.00s | 弾数: 76/300 | Pellets: 1 | Dmg:     1,900 | Buffs: shield:0.21
[Shoot] 時間: 50.03s | 弾数: 75/300 | Pellets: 1 | Dmg:     1,900 | Buffs: shield:0.21
[Shoot] 時間: 50.07s | 弾数: 74/300 | Pellets: 1 | Dmg:     1,900 | Buffs: shield:0.21
[Shoot] 時間: 50.10s | 弾数: 73/300 | Pellets: 1 | Dmg:     1,900 | Buffs: shield:0.21
[Shoot] 時間: 50.13s | 弾数: 72/300 | Pellets: 1 | Dmg:     1,900 | Buffs: shield:0.21
[Shoot] 時間: 50.17s | 弾数: 71/300 | Pellets: 1 | Dmg:     1,900 | Buffs: shield:0.21
[Shoot] 時間: 50.20s | 弾数: 70/300 | Pellets: 1 | Dmg:     2,375 | Buffs: shield:0.21
[Shoot] 時間: 50.23s | 弾数: 69/300 | Pellets: 1 | Dmg:     2,375 | Buffs: shield:0.21
[Shoot] 時間: 50.27s | 弾数: 68/300 | Pellets: 1 | Dmg:     2,375 | Buffs: shield:0.21
[Shoot] 時間: 50.30s | 弾数: 67/300 | Pellets: 1 | Dmg:     2,375 | Buffs: shield:0.21
[Shoot] 時間: 50.33s | 弾数: 66/300 | Pellets: 1 | Dmg:     2,375 | Buffs: shield:0.21
[Shoot] 時間: 50.37s | 弾数: 65/300 | Pellets: 1 | Dmg:     2,375 | Buffs: shield:0.21
[Shoot] 時間: 50.40s | 弾数: 64/300 | Pellets: 1 | Dmg:     2,851 | Buffs: shield:0.21
[Shoot] 時間: 50.43s | 弾数: 63/300 | Pellets: 1 | Dmg:     2,375 | Buffs: shield:0.21
[Shoot] 時間: 50.47s | 弾数: 62/300 | Pellets: 1 | Dmg:     2,851 | Buffs: shield:0.21
[Shoot] 時間: 50.50s | 弾数: 61/300 | Pellets: 1 | Dmg:     2,375 | Buffs: shield:0.21
[Shoot] 時間: 50.53s | 弾数: 60/300 | Pellets: 1 | Dmg:     2,375 | Buffs: shield:0.21
[Shoot] 時間: 50.57s | 弾数: 59/300 | Pellets: 1 | Dmg:     2,375 | Buffs: shield:0.21
[Shoot] 時間: 50.60s | 弾数: 58/300 | Pellets: 1 | Dmg:     2,851 | Buffs: shield:0.21
[Shoot] 時間: 50.63s | 弾数: 57/300 | Pellets: 1 | Dmg:     2,375 | Buffs: shield:0.21
[Shoot] 時間: 50.67s | 弾数: 56/300 | Pellets: 1 | Dmg:     2,375 | Buffs: shield:0.21
[Shoot] 時間: 50.70s | 弾数: 55/300 | Pellets: 1 | Dmg:     2,375 | Buffs: shield:0.21
[Shoot] 時間: 50.73s | 弾数: 54/300 | Pellets: 1 | Dmg:     2,375 | Buffs: shield:0.21
[Shoot] 時間: 50.77s | 弾数: 53/300 | Pellets: 1 | Dmg:     2,851 | Buffs: shield:0.21
[Shoot] 時間: 50.80s | 弾数: 52/300 | Pellets: 1 | Dmg:     2,851 | Buffs: shield:0.21
[Shoot] 時間: 50.83s | 弾数: 51/300 | Pellets: 1 | Dmg:     2,375 | Buffs: shield:0.21
[Shoot] 時間: 50.87s | 弾数: 50/300 | Pellets: 1 | Dmg:     2,375 | Buffs: shield:0.21
[Shoot] 時間: 50.90s | 弾数: 49/300 | Pellets: 1 | Dmg:     2,375 | Buffs: shield:0.21
[Shoot] 時間: 50.93s | 弾数: 48/300 | Pellets: 1 | Dmg:     2,375 | Buffs: shield:0.21
[Shoot] 時間: 50.97s | 弾数: 47/300 | Pellets: 1 | Dmg:     2,375 | Buffs: shield:0.21
[Shoot] 時間: 51.00s | 弾数: 46/300 | Pellets: 1 | Dmg:     2,375 | Buffs: shield:0.21
[Shoot] 時間: 51.03s | 弾数: 45/300 | Pellets: 1 | Dmg:     2,851 | Buffs: shield:0.21
[Shoot] 時間: 51.07s | 弾数: 44/300 | Pellets: 1 | Dmg:     2,851 | Buffs: shield:0.21
[Shoot] 時間: 51.10s | 弾数: 43/300 | Pellets: 1 | Dmg:     2,375 | Buffs: shield:0.21
[Shoot] 時間: 51.13s | 弾数: 42/300 | Pellets: 1 | Dmg:     2,375 | Buffs: shield:0.21
[Shoot] 時間: 51.17s | 弾数: 41/300 | Pellets: 1 | Dmg:     2,375 | Buffs: shield:0.21
[Shoot] 時間: 51.20s | 弾数: 40/300 | Pellets: 1 | Dmg:     2,851 | Buffs: shield:0.21
[Shoot] 時間: 51.23s | 弾数: 39/300 | Pellets: 1 | Dmg:     2,375 | Buffs: shield:0.21
[Shoot] 時間: 51.27s | 弾数: 38/300 | Pellets: 1 | Dmg:     2,375 | Buffs: shield:0.21
[Shoot] 時間: 51.30s | 弾数: 37/300 | Pellets: 1 | Dmg:     2,375 | Buffs: shield:0.21
[Shoot] 時間: 51.33s | 弾数: 36/300 | Pellets: 1 | Dmg:     2,375 | Buffs: shield:0.21
[Shoot] 時間: 51.37s | 弾数: 35/300 | Pellets: 1 | Dmg:     2,375 | Buffs: shield:0.21
[Shoot] 時間: 51.40s | 弾数: 34/300 | Pellets: 1 | Dmg:     2,375 | Buffs: shield:0.21
[Shoot] 時間: 51.43s | 弾数: 33/300 | Pellets: 1 | Dmg:     2,375 | Buffs: shield:0.21
[Shoot] 時間: 51.47s | 弾数: 32/300 | Pellets: 1 | Dmg:     2,375 | Buffs: shield:0.21
[Shoot] 時間: 51.50s | 弾数: 31/300 | Pellets: 1 | Dmg:     2,375 | Buffs: shield:0.21
[Shoot] 時間: 51.53s | 弾数: 30/300 | Pellets: 1 | Dmg:     2,375 | Buffs: shield:0.21
[Shoot] 時間: 51.57s | 弾数: 29/300 | Pellets: 1 | Dmg:     2,851 | Buffs: shield:0.21
[Shoot] 時間: 51.60s | 弾数: 28/300 | Pellets: 1 | Dmg:     2,375 | Buffs: shield:0.21
[Shoot] 時間: 51.63s | 弾数: 27/300 | Pellets: 1 | Dmg:     2,851 | Buffs: shield:0.21
[Shoot] 時間: 51.67s | 弾数: 26/300 | Pellets: 1 | Dmg:     2,375 | Buffs: shield:0.21
[Shoot] 時間: 51.70s | 弾数: 25/300 | Pellets: 1 | Dmg:     2,375 | Buffs: shield:0.21
[Shoot] 時間: 51.73s | 弾数: 24/300 | Pellets: 1 | Dmg:     2,375 | Buffs: shield:0.21
[Shoot] 時間: 51.77s | 弾数: 23/300 | Pellets: 1 | Dmg:     2,375 | Buffs: shield:0.21
[Shoot] 時間: 51.80s | 弾数: 22/300 | Pellets: 1 | Dmg:     2,375 | Buffs: shield:0.21
[Shoot] 時間: 51.83s | 弾数: 21/300 | Pellets: 1 | Dmg:     2,375 | Buffs: shield:0.21
[Shoot] 時間: 51.87s | 弾数: 20/300 | Pellets: 1 | Dmg:     2,375 | Buffs: shield:0.21
[Shoot] 時間: 51.90s | 弾数: 19/300 | Pellets: 1 | Dmg:     2,375 | Buffs: shield:0.21
[Shoot] 時間: 51.93s | 弾数: 18/300 | Pellets: 1 | Dmg:     2,375 | Buffs: shield:0.21
[Shoot] 時間: 51.97s | 弾数: 17/300 | Pellets: 1 | Dmg:     2,375 | Buffs: shield:0.21
[Shoot] 時間: 52.00s | 弾数: 16/300 | Pellets: 1 | Dmg:     2,375 | Buffs: shield:0.21
[Shoot] 時間: 52.03s | 弾数: 15/300 | Pellets: 1 | Dmg:     2,375 | Buffs: shield:0.21
[Shoot] 時間: 52.07s | 弾数: 14/300 | Pellets: 1 | Dmg:     2,375 | Buffs: shield:0.21
[Shoot] 時間: 52.10s | 弾数: 13/300 | Pellets: 1 | Dmg:     2,375 | Buffs: shield:0.21
[Shoot] 時間: 52.13s | 弾数: 12/300 | Pellets: 1 | Dmg:     2,851 | Buffs: shield:0.21
[Shoot] 時間: 52.17s | 弾数: 11/300 | Pellets: 1 | Dmg:     2,375 | Buffs: shield:0.21
[Shoot] 時間: 52.20s | 弾数: 10/300 | Pellets: 1 | Dmg:     2,375 | Buffs: shield:0.21
[Shoot] 時間: 52.23s | 弾数:  9/300 | Pellets: 1 | Dmg:     2,375 | Buffs: shield:0.21
[Shoot] 時間: 52.27s | 弾数:  8/300 | Pellets: 1 | Dmg:     2,375 | Buffs: shield:0.21
[Shoot] 時間: 52.30s | 弾数:  7/300 | Pellets: 1 | Dmg:     2,375 | Buffs: shield:0.21
[Shoot] 時間: 52.33s | 弾数:  6/300 | Pellets: 1 | Dmg:     2,375 | Buffs: shield:0.21
[Shoot] 時間: 52.37s | 弾数:  5/300 | Pellets: 1 | Dmg:     2,375 | Buffs: shield:0.21
[Shoot] 時間: 52.40s | 弾数:  4/300 | Pellets: 1 | Dmg:     2,375 | Buffs: shield:0.21
[Shoot] 時間: 52.43s | 弾数:  3/300 | Pellets: 1 | Dmg:     2,851 | Buffs: shield:0.21
[Shoot] 時間: 52.47s | 弾数:  2/300 | Pellets: 1 | Dmg:     2,375 | Buffs: shield:0.21
[Shoot] 時間: 52.50s | 弾数:  1/300 | Pellets: 1 | Dmg:     2,375 | Buffs: shield:0.21
[Shoot] 時間: 52.53s | 弾数:  0/300 | Pellets: 1 | Dmg:     2,375 | Buffs: shield:0.21
[Action] Reloading... (150 frames)
[Action] Reload Complete. Ammo: 300
[Shoot] 時間: 55.42s | 弾数:299/300 | Pellets: 1 | Dmg:     2,375 | Buffs: shield:0.21
[Shoot] 時間: 55.82s | 弾数:298/300 | Pellets: 1 | Dmg:     2,375 | Buffs: shield:0.21
[Shoot] 時間: 56.03s | 弾数:297/300 | Pellets: 1 | Dmg:     2,375 | Buffs: shield:0.21
[Shoot] 時間: 56.25s | 弾数:296/300 | Pellets: 1 | Dmg:     2,375 | Buffs: shield:0.21
[Shoot] 時間: 56.42s | 弾数:295/300 | Pellets: 1 | Dmg:     2,375 | Buffs: shield:0.21
[Shoot] 時間: 56.58s | 弾数:294/300 | Pellets: 1 | Dmg:     2,375 | Buffs: shield:0.21
[Shoot] 時間: 56.75s | 弾数:293/300 | Pellets: 1 | Dmg:     2,375 | Buffs: shield:0.21
[Shoot] 時間: 56.88s | 弾数:292/300 | Pellets: 1 | Dmg:     2,375 | Buffs: shield:0.21
[Shoot] 時間: 57.02s | 弾数:291/300 | Pellets: 1 | Dmg:     2,375 | Buffs: shield:0.21
[Shoot] 時間: 57.15s | 弾数:290/300 | Pellets: 1 | Dmg:     2,375 | Buffs: shield:0.21
[Shoot] 時間: 57.28s | 弾数:289/300 | Pellets: 1 | Dmg:     2,375 | Buffs: shield:0.21
[Shoot] 時間: 57.40s | 弾数:288/300 | Pellets: 1 | Dmg:     2,375 | Buffs: shield:0.21
[Shoot] 時間: 57.52s | 弾数:287/300 | Pellets: 1 | Dmg:     2,375 | Buffs: shield:0.21
[Shoot] 時間: 57.63s | 弾数:286/300 | Pellets: 1 | Dmg:     2,375 | Buffs: shield:0.21
[Shoot] 時間: 57.75s | 弾数:285/300 | Pellets: 1 | Dmg:     2,375 | Buffs: shield:0.21
[Shoot] 時間: 57.87s | 弾数:284/300 | Pellets: 1 | Dmg:     2,375 | Buffs: shield:0.21
[Shoot] 時間: 57.97s | 弾数:283/300 | Pellets: 1 | Dmg:     2,375 | Buffs: shield:0.21
[Shoot] 時間: 58.07s | 弾数:282/300 | Pellets: 1 | Dmg:     2,375 | Buffs: shield:0.21
[Shoot] 時間: 58.17s | 弾数:281/300 | Pellets: 1 | Dmg:     2,375 | Buffs: shield:0.21
[Shoot] 時間: 58.27s | 弾数:280/300 | Pellets: 1 | Dmg:     2,375 | Buffs: shield:0.21
[Shoot] 時間: 58.37s | 弾数:279/300 | Pellets: 1 | Dmg:     2,375 | Buffs: shield:0.21
[Shoot] 時間: 58.47s | 弾数:278/300 | Pellets: 1 | Dmg:     2,851 | Buffs: shield:0.21
[Shoot] 時間: 58.55s | 弾数:277/300 | Pellets: 1 | Dmg:     2,851 | Buffs: shield:0.21
[Shoot] 時間: 58.63s | 弾数:276/300 | Pellets: 1 | Dmg:     2,375 | Buffs: shield:0.21
[Shoot] 時間: 58.72s | 弾数:275/300 | Pellets: 1 | Dmg:     2,375 | Buffs: shield:0.21
[Shoot] 時間: 58.80s | 弾数:274/300 | Pellets: 1 | Dmg:     2,375 | Buffs: shield:0.21
[Shoot] 時間: 58.88s | 弾数:273/300 | Pellets: 1 | Dmg:     2,851 | Buffs: shield:0.21
[Shoot] 時間: 58.97s | 弾数:272/300 | Pellets: 1 | Dmg:     2,375 | Buffs: shield:0.21
[Shoot] 時間: 59.05s | 弾数:271/300 | Pellets: 1 | Dmg:     2,375 | Buffs: shield:0.21
[Shoot] 時間: 59.13s | 弾数:270/300 | Pellets: 1 | Dmg:     2,375 | Buffs: shield:0.21
[Shoot] 時間: 59.22s | 弾数:269/300 | Pellets: 1 | Dmg:     2,375 | Buffs: shield:0.21
[Shoot] 時間: 59.30s | 弾数:268/300 | Pellets: 1 | Dmg:     2,375 | Buffs: shield:0.21
[Shoot] 時間: 59.38s | 弾数:267/300 | Pellets: 1 | Dmg:     2,375 | Buffs: shield:0.21
[Shoot] 時間: 59.47s | 弾数:266/300 | Pellets: 1 | Dmg:     2,375 | Buffs: shield:0.21
[Shoot] 時間: 59.55s | 弾数:265/300 | Pellets: 1 | Dmg:     2,375 | Buffs: shield:0.21
[Shoot] 時間: 59.63s | 弾数:264/300 | Pellets: 1 | Dmg:     2,375 | Buffs: shield:0.21
[Shoot] 時間: 59.72s | 弾数:263/300 | Pellets: 1 | Dmg:     2,375 | Buffs: shield:0.21
[Shoot] 時間: 59.78s | 弾数:262/300 | Pellets: 1 | Dmg:     2,375 | Buffs: shield:0.21
[Shoot] 時間: 59.85s | 弾数:261/300 | Pellets: 1 | Dmg:     2,375 | Buffs: shield:0.21
[Shoot] 時間: 59.92s | 弾数:260/300 | Pellets: 1 | Dmg:     2,375 | Buffs: shield:0.21
[Shoot] 時間: 59.98s | 弾数:259/300 | Pellets: 1 | Dmg:     2,375 | Buffs: shield:0.21
[Shoot] 時間: 60.05s | 弾数:258/300 | Pellets: 1 | Dmg:     2,375 | Buffs: shield:0.21
[Shoot] 時間: 60.12s | 弾数:257/300 | Pellets: 1 | Dmg:     2,375 | Buffs: shield:0.21
[Shoot] 時間: 60.18s | 弾数:256/300 | Pellets: 1 | Dmg:     2,851 | Buffs: shield:0.21
[Shoot] 時間: 60.25s | 弾数:255/300 | Pellets: 1 | Dmg:     1,900 | Buffs: shield:0.21
[Shoot] 時間: 60.32s | 弾数:254/300 | Pellets: 1 | Dmg:     1,900 | Buffs: shield:0.21
[Shoot] 時間: 60.38s | 弾数:253/300 | Pellets: 1 | Dmg:     1,900 | Buffs: shield:0.21
[Shoot] 時間: 60.45s | 弾数:252/300 | Pellets: 1 | Dmg:     1,900 | Buffs: shield:0.21
[Shoot] 時間: 60.52s | 弾数:251/300 | Pellets: 1 | Dmg:     2,375 | Buffs: shield:0.21
[Shoot] 時間: 60.58s | 弾数:250/300 | Pellets: 1 | Dmg:     1,900 | Buffs: shield:0.21
[Shoot] 時間: 60.65s | 弾数:249/300 | Pellets: 1 | Dmg:     1,900 | Buffs: shield:0.21
[Shoot] 時間: 60.72s | 弾数:248/300 | Pellets: 1 | Dmg:     1,900 | Buffs: shield:0.21
[Shoot] 時間: 60.78s | 弾数:247/300 | Pellets: 1 | Dmg:     1,900 | Buffs: shield:0.21
[Shoot] 時間: 60.85s | 弾数:246/300 | Pellets: 1 | Dmg:     1,900 | Buffs: shield:0.21
[Shoot] 時間: 60.92s | 弾数:245/300 | Pellets: 1 | Dmg:     1,900 | Buffs: shield:0.21
[Shoot] 時間: 60.98s | 弾数:244/300 | Pellets: 1 | Dmg:     1,900 | Buffs: shield:0.21
[Shoot] 時間: 61.05s | 弾数:243/300 | Pellets: 1 | Dmg:     1,900 | Buffs: shield:0.21
[Shoot] 時間: 61.12s | 弾数:242/300 | Pellets: 1 | Dmg:     1,900 | Buffs: shield:0.21
[Shoot] 時間: 61.18s | 弾数:241/300 | Pellets: 1 | Dmg:     1,900 | Buffs: shield:0.21
[Shoot] 時間: 61.25s | 弾数:240/300 | Pellets: 1 | Dmg:     1,900 | Buffs: shield:0.21
[Shoot] 時間: 61.32s | 弾数:239/300 | Pellets: 1 | Dmg:     1,900 | Buffs: shield:0.21
[Shoot] 時間: 61.38s | 弾数:238/300 | Pellets: 1 | Dmg:     1,900 | Buffs: shield:0.21
[Shoot] 時間: 61.45s | 弾数:237/300 | Pellets: 1 | Dmg:     1,900 | Buffs: shield:0.21
[Shoot] 時間: 61.52s | 弾数:236/300 | Pellets: 1 | Dmg:     1,900 | Buffs: shield:0.21
[Shoot] 時間: 61.58s | 弾数:235/300 | Pellets: 1 | Dmg:     1,900 | Buffs: shield:0.21
[Shoot] 時間: 61.65s | 弾数:234/300 | Pellets: 1 | Dmg:     1,900 | Buffs: shield:0.21
[Shoot] 時間: 61.72s | 弾数:233/300 | Pellets: 1 | Dmg:     1,900 | Buffs: shield:0.21
[Shoot] 時間: 61.77s | 弾数:232/300 | Pellets: 1 | Dmg:     1,900 | Buffs: shield:0.21
[Shoot] 時間: 61.82s | 弾数:231/300 | Pellets: 1 | Dmg:     1,900 | Buffs: shield:0.21
[Shoot] 時間: 61.87s | 弾数:230/300 | Pellets: 1 | Dmg:     1,900 | Buffs: shield:0.21
[Shoot] 時間: 61.92s | 弾数:229/300 | Pellets: 1 | Dmg:     1,900 | Buffs: shield:0.21
[Shoot] 時間: 61.97s | 弾数:228/300 | Pellets: 1 | Dmg:     1,900 | Buffs: shield:0.21
[Shoot] 時間: 62.02s | 弾数:227/300 | Pellets: 1 | Dmg:     1,900 | Buffs: shield:0.21
[Shoot] 時間: 62.07s | 弾数:226/300 | Pellets: 1 | Dmg:     1,900 | Buffs: shield:0.21
[Shoot] 時間: 62.12s | 弾数:225/300 | Pellets: 1 | Dmg:     1,900 | Buffs: shield:0.21
[Shoot] 時間: 62.17s | 弾数:224/300 | Pellets: 1 | Dmg:     1,900 | Buffs: shield:0.21
[Shoot] 時間: 62.22s | 弾数:223/300 | Pellets: 1 | Dmg:     1,900 | Buffs: shield:0.21
[Shoot] 時間: 62.27s | 弾数:222/300 | Pellets: 1 | Dmg:     1,900 | Buffs: shield:0.21
[Shoot] 時間: 62.32s | 弾数:221/300 | Pellets: 1 | Dmg:     1,900 | Buffs: shield:0.21
[Shoot] 時間: 62.37s | 弾数:220/300 | Pellets: 1 | Dmg:     2,375 | Buffs: shield:0.21
[Shoot] 時間: 62.42s | 弾数:219/300 | Pellets: 1 | Dmg:     1,900 | Buffs: shield:0.21
[Shoot] 時間: 62.47s | 弾数:218/300 | Pellets: 1 | Dmg:     1,900 | Buffs: shield:0.21
[Shoot] 時間: 62.52s | 弾数:217/300 | Pellets: 1 | Dmg:     1,900 | Buffs: shield:0.21
[Shoot] 時間: 62.57s | 弾数:216/300 | Pellets: 1 | Dmg:     1,900 | Buffs: shield:0.21
[Shoot] 時間: 62.62s | 弾数:215/300 | Pellets: 1 | Dmg:     2,375 | Buffs: shield:0.21
[Shoot] 時間: 62.67s | 弾数:214/300 | Pellets: 1 | Dmg:     1,900 | Buffs: shield:0.21
[Shoot] 時間: 62.72s | 弾数:213/300 | Pellets: 1 | Dmg:     1,900 | Buffs: shield:0.21
[Shoot] 時間: 62.77s | 弾数:212/300 | Pellets: 1 | Dmg:     2,375 | Buffs: shield:0.21
[Shoot] 時間: 62.82s | 弾数:211/300 | Pellets: 1 | Dmg:     1,900 | Buffs: shield:0.21
[Shoot] 時間: 62.87s | 弾数:210/300 | Pellets: 1 | Dmg:     2,375 | Buffs: shield:0.21
[Shoot] 時間: 62.92s | 弾数:209/300 | Pellets: 1 | Dmg:     1,900 | Buffs: shield:0.21
[Shoot] 時間: 62.97s | 弾数:208/300 | Pellets: 1 | Dmg:     1,900 | Buffs: shield:0.21
[Shoot] 時間: 63.02s | 弾数:207/300 | Pellets: 1 | Dmg:     2,375 | Buffs: shield:0.21
[Shoot] 時間: 63.07s | 弾数:206/300 | Pellets: 1 | Dmg:     1,900 | Buffs: shield:0.21
[Shoot] 時間: 63.12s | 弾数:205/300 | Pellets: 1 | Dmg:     2,375 | Buffs: shield:0.21
[Shoot] 時間: 63.17s | 弾数:204/300 | Pellets: 1 | Dmg:     1,900 | Buffs: shield:0.21
[Shoot] 時間: 63.22s | 弾数:203/300 | Pellets: 1 | Dmg:     1,900 | Buffs: shield:0.21
[Shoot] 時間: 63.27s | 弾数:202/300 | Pellets: 1 | Dmg:     1,900 | Buffs: shield:0.21
[Shoot] 時間: 63.32s | 弾数:201/300 | Pellets: 1 | Dmg:     1,900 | Buffs: shield:0.21
[Shoot] 時間: 63.37s | 弾数:200/300 | Pellets: 1 | Dmg:     1,900 | Buffs: shield:0.21
[Buff] Applied Skill 2: 自己修復 (バリア回復) (dummy_effect: 0.0285) to キロ
[Shoot] 時間: 63.42s | 弾数:199/300 | Pellets: 1 | Dmg:     1,900 | Buffs: shield:0.21
[Shoot] 時間: 63.47s | 弾数:198/300 | Pellets: 1 | Dmg:     2,375 | Buffs: shield:0.21
[Shoot] 時間: 63.52s | 弾数:197/300 | Pellets: 1 | Dmg:     2,375 | Buffs: shield:0.21
[Shoot] 時間: 63.57s | 弾数:196/300 | Pellets: 1 | Dmg:     2,375 | Buffs: shield:0.21
[Shoot] 時間: 63.62s | 弾数:195/300 | Pellets: 1 | Dmg:     1,900 | Buffs: shield:0.21
[Shoot] 時間: 63.67s | 弾数:194/300 | Pellets: 1 | Dmg:     1,900 | Buffs: shield:0.21
[Shoot] 時間: 63.72s | 弾数:193/300 | Pellets: 1 | Dmg:     1,900 | Buffs: shield:0.21
[Shoot] 時間: 63.77s | 弾数:192/300 | Pellets: 1 | Dmg:     1,900 | Buffs: shield:0.21
[Shoot] 時間: 63.82s | 弾数:191/300 | Pellets: 1 | Dmg:     1,900 | Buffs: shield:0.21
[Shoot] 時間: 63.87s | 弾数:190/300 | Pellets: 1 | Dmg:     1,900 | Buffs: shield:0.21
[Shoot] 時間: 63.92s | 弾数:189/300 | Pellets: 1 | Dmg:     1,900 | Buffs: shield:0.21
[Shoot] 時間: 63.97s | 弾数:188/300 | Pellets: 1 | Dmg:     1,900 | Buffs: shield:0.21
[Shoot] 時間: 64.02s | 弾数:187/300 | Pellets: 1 | Dmg:     1,900 | Buffs: shield:0.21
[Shoot] 時間: 64.07s | 弾数:186/300 | Pellets: 1 | Dmg:     1,900 | Buffs: shield:0.21
[Shoot] 時間: 64.12s | 弾数:185/300 | Pellets: 1 | Dmg:     2,375 | Buffs: shield:0.21
[Shoot] 時間: 64.17s | 弾数:184/300 | Pellets: 1 | Dmg:     1,900 | Buffs: shield:0.21
[Shoot] 時間: 64.22s | 弾数:183/300 | Pellets: 1 | Dmg:     1,900 | Buffs: shield:0.21
[Shoot] 時間: 64.27s | 弾数:182/300 | Pellets: 1 | Dmg:     1,900 | Buffs: shield:0.21
[Shoot] 時間: 64.32s | 弾数:181/300 | Pellets: 1 | Dmg:     1,900 | Buffs: shield:0.21
[Shoot] 時間: 64.37s | 弾数:180/300 | Pellets: 1 | Dmg:     1,900 | Buffs: shield:0.21
[Shoot] 時間: 64.42s | 弾数:179/300 | Pellets: 1 | Dmg:     2,375 | Buffs: shield:0.21
[Shoot] 時間: 64.47s | 弾数:178/300 | Pellets: 1 | Dmg:     1,900 | Buffs: shield:0.21
[Shoot] 時間: 64.52s | 弾数:177/300 | Pellets: 1 | Dmg:     1,900 | Buffs: shield:0.21
[Shoot] 時間: 64.57s | 弾数:176/300 | Pellets: 1 | Dmg:     1,900 | Buffs: shield:0.21
[Shoot] 時間: 64.62s | 弾数:175/300 | Pellets: 1 | Dmg:     1,900 | Buffs: shield:0.21
[Shoot] 時間: 64.67s | 弾数:174/300 | Pellets: 1 | Dmg:     1,900 | Buffs: shield:0.21
[Shoot] 時間: 64.72s | 弾数:173/300 | Pellets: 1 | Dmg:     1,900 | Buffs: shield:0.21
[Shoot] 時間: 64.77s | 弾数:172/300 | Pellets: 1 | Dmg:     1,900 | Buffs: shield:0.21
[Shoot] 時間: 64.82s | 弾数:171/300 | Pellets: 1 | Dmg:     1,900 | Buffs: shield:0.21
[Shoot] 時間: 64.87s | 弾数:170/300 | Pellets: 1 | Dmg:     1,900 | Buffs: shield:0.21
[Shoot] 時間: 64.92s | 弾数:169/300 | Pellets: 1 | Dmg:     2,375 | Buffs: shield:0.21
[Shoot] 時間: 64.97s | 弾数:168/300 | Pellets: 1 | Dmg:     1,900 | Buffs: shield:0.21
[Shoot] 時間: 65.02s | 弾数:167/300 | Pellets: 1 | Dmg:     1,900 | Buffs: shield:0.21
[Shoot] 時間: 65.07s | 弾数:166/300 | Pellets: 1 | Dmg:     1,900 | Buffs: shield:0.21
[Shoot] 時間: 65.12s | 弾数:165/300 | Pellets: 1 | Dmg:     1,900 | Buffs: shield:0.21
[Shoot] 時間: 65.17s | 弾数:164/300 | Pellets: 1 | Dmg:     2,375 | Buffs: shield:0.21
[Shoot] 時間: 65.22s | 弾数:163/300 | Pellets: 1 | Dmg:     1,900 | Buffs: shield:0.21
[Burst] Activate!
[Buff] キロ: HP to ATK conversion (0.05)
[Skill Dmg] 時間: 65.25s | 名前:バースト: プライオリタイズ_Stage_1    | Dmg:   908,316 | Hits:1 | Buffs:shield:0.21 | conversion_hp_to_atk:0.05
[Shoot] 時間: 65.27s | 弾数:162/300 | Pellets: 1 | Dmg:     7,327 | Buffs: shield:0.21 | conversion_hp_to_atk:0.05
[Shoot] 時間: 65.32s | 弾数:161/300 | Pellets: 1 | Dmg:     2,375 | Buffs: shield:0.21
[Shoot] 時間: 65.37s | 弾数:160/300 | Pellets: 1 | Dmg:     2,375 | Buffs: shield:0.21
[Shoot] 時間: 65.42s | 弾数:159/300 | Pellets: 1 | Dmg:     2,375 | Buffs: shield:0.21
[Shoot] 時間: 65.47s | 弾数:158/300 | Pellets: 1 | Dmg:     2,375 | Buffs: shield:0.21
[Shoot] 時間: 65.52s | 弾数:157/300 | Pellets: 1 | Dmg:     2,375 | Buffs: shield:0.21
[Shoot] 時間: 65.57s | 弾数:156/300 | Pellets: 1 | Dmg:     2,375 | Buffs: shield:0.21
[Shoot] 時間: 65.62s | 弾数:155/300 | Pellets: 1 | Dmg:     2,375 | Buffs: shield:0.21
[Shoot] 時間: 65.67s | 弾数:154/300 | Pellets: 1 | Dmg:     2,375 | Buffs: shield:0.21
[Shoot] 時間: 65.72s | 弾数:153/300 | Pellets: 1 | Dmg:     2,375 | Buffs: shield:0.21
[Shoot] 時間: 65.77s | 弾数:152/300 | Pellets: 1 | Dmg:     2,375 | Buffs: shield:0.21
[Shoot] 時間: 65.82s | 弾数:151/300 | Pellets: 1 | Dmg:     2,851 | Buffs: shield:0.21
[Shoot] 時間: 65.87s | 弾数:150/300 | Pellets: 1 | Dmg:     2,375 | Buffs: shield:0.21
