[Shoot] 時間:  0.22s | 弾数:299/300 | Pellets: 1 | Dmg:     2,967 | Buffs: None
[Shoot] 時間: 24.12s | 弾数:245/300 | Pellets: 1 | Dmg:     4,006 | Buffs: crit_rate_buff:0.20 | atk_buff_fixed:7461.71 | distribute_damage:0.30 | reload_speed_buff:0.30 | [horoyoi x2 (Val:-0.40)]
[Shoot] 時間: 24.18s | 弾数:244/300 | Pellets: 1 | Dmg:     4,006 | Buffs: crit_rate_buff:0.20 | atk_buff_fixed:7461.71 | distribute_damage:0.30 | reload_speed_buff:0.30 | [horoyoi x2 (Val:-0.40)]
[Shoot] 時間: 24.25s | 弾数:243/300 | Pellets: 1 | Dmg:     4,006 | Buffs: crit_rate_buff:0.20 | atk_buff_fixed:7461.71 | distribute_damage:0.30 | reload_speed_buff:0.30 | [horoyoi x2 (Val:-0.40)]
[Shoot] 時間: 24.32s | 弾数:242/300 | Pellets: 1 | Dmg:     4,006 | Buffs: crit_rate_buff:0.20 | atk_buff_fixed:7461.71 | distribute_damage:0.30 | reload_speed_buff:0.30 | [horoyoi x2 (Val:-0.40)]
[Shoot] 時間: 24.38s | 弾数:241/300 | Pellets: 1 | Dmg:     4,006 | Buffs: crit_rate_buff:0.20 | atk_buff_fixed:7461.71 | distribute_damage:0.30 | reload_speed_buff:0.30 | [horoyoi x2 (Val:-0.40)]
[Shoot] 時間: 24.45s | 弾数:240/300 | Pellets: 1 | Dmg:     4,807 | Buffs: crit_rate_buff:0.20 | atk_buff_fixed:7461.71 | distribute_damage:0.30 | reload_speed_buff:0.30 | [horoyoi x2 (Val:-0.40)]
[Shoot] 時間: 24.52s | 弾数:239/300 | Pellets: 1 | Dmg:     4,006 | Buffs: crit_rate_buff:0.20 | atk_buff_fixed:7461.71 | distribute_damage:0.30 | reload_speed_buff:0.30 | [horoyoi x2 (Val:-0.40)]
[Shoot] 時間: 24.58s | 弾数:238/300 | Pellets: 1 | Dmg:     4,006 | Buffs: crit_rate_buff:0.20 | atk_buff_fixed:7461.71 | distribute_damage:0.30 | reload_speed_buff:0.30 | [horoyoi x2 (Val:-0.40)]
[Shoot] 時間: 24.65s | 弾数:237/300 | Pellets: 1 | Dmg:     4,006 | Buffs: crit_rate_buff:0.20 | atk_buff_fixed:7461.71 | distribute_damage:0.30 | reload_speed_buff:0.30 | [horoyoi x2 (Val:-0.40)]
[Shoot] 時間: 24.72s | 弾数:236/300 | Pellets: 1 | Dmg:     4,807 | Buffs: crit_rate_buff:0.20 | atk_buff_fixed:7461.71 | distribute_damage:0.30 | reload_speed_buff:0.30 | [horoyoi x2 (Val:-0.40)]
[Shoot] 時間: 24.78s | 弾数:235/300 | Pellets: 1 | Dmg:     4,807 | Buffs: crit_rate_buff:0.20 | atk_buff_fixed:7461.71 | distribute_damage:0.30 | reload_speed_buff:0.30 | [horoyoi x2 (Val:-0.40)]
[Shoot] 時間: 24.85s | 弾数:234/300 | Pellets: 1 | Dmg:     4,807 | Buffs: crit_rate_buff:0.20 | atk_buff_fixed:7461.71 | distribute_damage:0.30 | reload_speed_buff:0.30 | [horoyoi x2 (Val:-0.40)]
[Shoot] 時間: 24.92s | 弾数:233/300 | Pellets: 1 | Dmg:     4,807 | Buffs: crit_rate_buff:0.20 | atk_buff_fixed:7461.71 | distribute_damage:0.30 | reload_speed_buff:0.30 | [horoyoi x2 (Val:-0.40)]
[Shoot] 時間: 24.97s | 弾数:232/300 | Pellets: 1 | Dmg:     4,006 | Buffs: crit_rate_buff:0.20 | atk_buff_fixed:7461.71 | distribute_damage:0.30 | reload_speed_buff:0.30 | [horoyoi x2 (Val:-0.40)]
[Shoot] 時間: 25.02s | 弾数:231/300 | Pellets: 1 | Dmg:     4,006 | Buffs: crit_rate_buff:0.20 | atk_buff_fixed:7461.71 | distribute_damage:0.30 | reload_speed_buff:0.30 | [horoyoi x2 (Val:-0.40)]
[Shoot] 時間: 25.07s | 弾数:230/300 | Pellets: 1 | Dmg:     4,006 | Buffs: crit_rate_buff:0.20 | atk_buff_fixed:7461.71 | distribute_damage:0.30 | reload_speed_buff:0.30 | [horoyoi x2 (Val:-0.40)]
[Shoot] 時間: 25.12s | 弾数:229/300 | Pellets: 1 | Dmg:     4,006 | Buffs: crit_rate_buff:0.20 | atk_buff_fixed:7461.71 | distribute_damage:0.30 | reload_speed_buff:0.30 | [horoyoi x2 (Val:-0.40)]
[Shoot] 時間: 25.17s | 弾数:228/300 | Pellets: 1 | Dmg:     4,006 | Buffs: crit_rate_buff:0.20 | atk_buff_fixed:7461.71 | distribute_damage:0.30 | reload_speed_buff:0.30 | [horoyoi x2 (Val:-0.40)]
[Shoot] 時間: 25.22s | 弾数:227/300 | Pellets: 1 | Dmg:     4,807 | Buffs: crit_rate_buff:0.20 | atk_buff_fixed:7461.71 | distribute_damage:0.30 | reload_speed_buff:0.30 | [horoyoi x2 (Val:-0.40)]
[Shoot] 時間: 25.27s | 弾数:226/300 | Pellets: 1 | Dmg:     4,807 | Buffs: crit_rate_buff:0.20 | atk_buff_fixed:7461.71 | distribute_damage:0.30 | reload_speed_buff:0.30 | [horoyoi x2 (Val:-0.40)]
[Shoot] 時間: 25.32s | 弾数:225/300 | Pellets: 1 | Dmg:     4,807 | Buffs: crit_rate_buff:0.20 | atk_buff_fixed:7461.71 | distribute_damage:0.30 | reload_speed_buff:0.30 | [horoyoi x2 (Val:-0.40)]
[Shoot] 時間: 25.37s | 弾数:224/300 | Pellets: 1 | Dmg:     4,006 | Buffs: crit_rate_buff:0.20 | atk_buff_fixed:7461.71 | distribute_damage:0.30 | reload_speed_buff:0.30 | [horoyoi x2 (Val:-0.40)]
[Shoot] 時間: 25.42s | 弾数:223/300 | Pellets: 1 | Dmg:     4,006 | Buffs: crit_rate_buff:0.20 | atk_buff_fixed:7461.71 | distribute_damage:0.30 | reload_speed_buff:0.30 | [horoyoi x2 (Val:-0.40)]
[Shoot] 時間: 25.47s | 弾数:222/300 | Pellets: 1 | Dmg:     4,006 | Buffs: crit_rate_buff:0.20 | atk_buff_fixed:7461.71 | distribute_damage:0.30 | reload_speed_buff:0.30 | [horoyoi x2 (Val:-0.40)]
[Shoot] 時間: 25.52s | 弾数:221/300 | Pellets: 1 | Dmg:     4,807 | Buffs: crit_rate_buff:0.20 | atk_buff_fixed:7461.71 | distribute_damage:0.30 | reload_speed_buff:0.30 | [horoyoi x2 (Val:-0.40)]
[Shoot] 時間: 25.57s | 弾数:220/300 | Pellets: 1 | Dmg:     4,006 | Buffs: crit_rate_buff:0.20 | atk_buff_fixed:7461.71 | distribute_damage:0.30 | reload_speed_buff:0.30 | [horoyoi x2 (Val:-0.40)]
[Shoot] 時間: 25.62s | 弾数:219/300 | Pellets: 1 | Dmg:     4,006 | Buffs: crit_rate_buff:0.20 | atk_buff_fixed:7461.71 | distribute_damage:0.30 | reload_speed_buff:0.30 | [horoyoi x2 (Val:-0.40)]
[Shoot] 時間: 25.67s | 弾数:218/300 | Pellets: 1 | Dmg:     4,807 | Buffs: crit_rate_buff:0.20 | atk_buff_fixed:7461.71 | distribute_damage:0.30 | reload_speed_buff:0.30 | [horoyoi x2 (Val:-0.40)]
[Shoot] 時間: 25.72s | 弾数:217/300 | Pellets: 1 | Dmg:     4,006 | Buffs: crit_rate_buff:0.20 | atk_buff_fixed:7461.71 | distribute_damage:0.30 | reload_speed_buff:0.30 | [horoyoi x2 (Val:-0.40)]
[Shoot] 時間: 25.77s | 弾数:216/300 | Pellets: 1 | Dmg:     4,006 | Buffs: crit_rate_buff:0.20 | atk_buff_fixed:7461.71 | distribute_damage:0.30 | reload_speed_buff:0.30 | [horoyoi x2 (Val:-0.40)]
[Shoot] 時間: 25.82s | 弾数:215/300 | Pellets: 1 | Dmg:     4,006 | Buffs: crit_rate_buff:0.20 | atk_buff_fixed:7461.71 | distribute_damage:0.30 | reload_speed_buff:0.30 | [horoyoi x2 (Val:-0.40)]
[Shoot] 時間: 25.87s | 弾数:214/300 | Pellets: 1 | Dmg:     4,006 | Buffs: crit_rate_buff:0.20 | atk_buff_fixed:7461.71 | distribute_damage:0.30 | reload_speed_buff:0.30 | [horoyoi x2 (Val:-0.40)]
[Shoot] 時間: 25.92s | 弾数:213/300 | Pellets: 1 | Dmg:     4,807 | Buffs: crit_rate_buff:0.20 | atk_buff_fixed:7461.71 | distribute_damage:0.30 | reload_speed_buff:0.30 | [horoyoi x2 (Val:-0.40)]
[Shoot] 時間: 25.97s | 弾数:212/300 | Pellets: 1 | Dmg:     4,006 | Buffs: crit_rate_buff:0.20 | atk_buff_fixed:7461.71 | distribute_damage:0.30 | reload_speed_buff:0.30 | [horoyoi x2 (Val:-0.40)]
[Shoot] 時間: 26.02s | 弾数:211/300 | Pellets: 1 | Dmg:     4,807 | Buffs: crit_rate_buff:0.20 | atk_buff_fixed:7461.71 | distribute_damage:0.30 | reload_speed_buff:0.30 | [horoyoi x2 (Val:-0.40)]
[Shoot] 時間: 26.07s | 弾数:210/300 | Pellets: 1 | Dmg:     4,006 | Buffs: crit_rate_buff:0.20 | atk_buff_fixed:7461.71 | distribute_damage:0.30 | reload_speed_buff:0.30 | [horoyoi x2 (Val:-0.40)]
[Shoot] 時間: 26.12s | 弾数:209/300 | Pellets: 1 | Dmg:     4,807 | Buffs: crit_rate_buff:0.20 | atk_buff_fixed:7461.71 | distribute_damage:0.30 | reload_speed_buff:0.30 | [horoyoi x2 (Val:-0.40)]
[Shoot] 時間: 26.17s | 弾数:208/300 | Pellets: 1 | Dmg:     4,807 | Buffs: crit_rate_buff:0.20 | atk_buff_fixed:7461.71 | distribute_damage:0.30 | reload_speed_buff:0.30 | [horoyoi x2 (Val:-0.40)]
[Shoot] 時間: 26.22s | 弾数:207/300 | Pellets: 1 | Dmg:     4,807 | Buffs: crit_rate_buff:0.20 | atk_buff_fixed:7461.71 | distribute_damage:0.30 | reload_speed_buff:0.30 | [horoyoi x2 (Val:-0.40)]
[Shoot] 時間: 26.27s | 弾数:206/300 | Pellets: 1 | Dmg:     4,006 | Buffs: crit_rate_buff:0.20 | atk_buff_fixed:7461.71 | distribute_damage:0.30 | reload_speed_buff:0.30 | [horoyoi x2 (Val:-0.40)]
[Shoot] 時間: 26.32s | 弾数:205/300 | Pellets: 1 | Dmg:     4,006 | Buffs: crit_rate_buff:0.20 | atk_buff_fixed:7461.71 | distribute_damage:0.30 | reload_speed_buff:0.30 | [horoyoi x2 (Val:-0.40)]
[Shoot] 時間: 26.37s | 弾数:204/300 | Pellets: 1 | Dmg:     4,006 | Buffs: crit_rate_buff:0.20 | atk_buff_fixed:7461.71 | distribute_damage:0.30 | reload_speed_buff:0.30 | [horoyoi x2 (Val:-0.40)]
[Shoot] 時間: 26.42s | 弾数:203/300 | Pellets: 1 | Dmg:     4,006 | Buffs: crit_rate_buff:0.20 | atk_buff_fixed:7461.71 | distribute_damage:0.30 | reload_speed_buff:0.30 | [horoyoi x2 (Val:-0.40)]
[Shoot] 時間: 26.47s | 弾数:202/300 | Pellets: 1 | Dmg:     4,807 | Buffs: crit_rate_buff:0.20 | atk_buff_fixed:7461.71 | distribute_damage:0.30 | reload_speed_buff:0.30 | [horoyoi x2 (Val:-0.40)]
[Shoot] 時間: 26.52s | 弾数:201/300 | Pellets: 1 | Dmg:     4,807 | Buffs: crit_rate_buff:0.20 | atk_buff_fixed:7461.71 | distribute_damage:0.30 | reload_speed_buff:0.30 | [horoyoi x2 (Val:-0.40)]
[Shoot] 時間: 26.57s | 弾数:200/300 | Pellets: 1 | Dmg:     4,807 | Buffs: crit_rate_buff:0.20 | atk_buff_fixed:7461.71 | distribute_damage:0.30 | reload_speed_buff:0.30 | [horoyoi x2 (Val:-0.40)]
[Shoot] 時間: 26.62s | 弾数:199/300 | Pellets: 1 | Dmg:     4,006 | Buffs: crit_rate_buff:0.20 | atk_buff_fixed:7461.71 | distribute_damage:0.30 | reload_speed_buff:0.30 | [horoyoi x2 (Val:-0.40)]
[Shoot] 時間: 26.67s | 弾数:198/300 | Pellets: 1 | Dmg:     4,807 | Buffs: crit_rate_buff:0.20 | atk_buff_fixed:7461.71 | distribute_damage:0.30 | reload_speed_buff:0.30 | [horoyoi x2 (Val:-0.40)]
[Shoot] 時間: 26.72s | 弾数:197/300 | Pellets: 1 | Dmg:     4,006 | Buffs: crit_rate_buff:0.20 | atk_buff_fixed:7461.71 | distribute_damage:0.30 | reload_speed_buff:0.30 | [horoyoi x2 (Val:-0.40)]
[Shoot] 時間: 26.77s | 弾数:196/300 | Pellets: 1 | Dmg:     4,807 | Buffs: crit_rate_buff:0.20 | atk_buff_fixed:7461.71 | distribute_damage:0.30 | reload_speed_buff:0.30 | [horoyoi x2 (Val:-0.40)]
[Shoot] 時間: 26.82s | 弾数:195/300 | Pellets: 1 | Dmg:     4,006 | Buffs: crit_rate_buff:0.20 | atk_buff_fixed:7461.71 | distribute_damage:0.30 | reload_speed_buff:0.30 | [horoyoi x2 (Val:-0.40)]
[Shoot] 時間: 26.87s | 弾数:194/300 | Pellets: 1 | Dmg:     4,006 | Buffs: crit_rate_buff:0.20 | atk_buff_fixed:7461.71 | distribute_damage:0.30 | reload_speed_buff:0.30 | [horoyoi x2 (Val:-0.40)]
[Shoot] 時間: 26.92s | 弾数:193/300 | Pellets: 1 | Dmg:     4,006 | Buffs: crit_rate_buff:0.20 | atk_buff_fixed:7461.71 | distribute_damage:0.30 | reload_speed_buff:0.30 | [horoyoi x2 (Val:-0.40)]
[Shoot] 時間: 26.97s | 弾数:192/300 | Pellets: 1 | Dmg:     4,006 | Buffs: crit_rate_buff:0.20 | atk_buff_fixed:7461.71 | distribute_damage:0.30 | reload_speed_buff:0.30 | [horoyoi x2 (Val:-0.40)]
[Shoot] 時間: 27.02s | 弾数:191/300 | Pellets: 1 | Dmg:     4,006 | Buffs: crit_rate_buff:0.20 | atk_buff_fixed:7461.71 | distribute_damage:0.30 | reload_speed_buff:0.30 | [horoyoi x2 (Val:-0.40)]
[Shoot] 時間: 27.07s | 弾数:190/300 | Pellets: 1 | Dmg:     4,006 | Buffs: crit_rate_buff:0.20 | atk_buff_fixed:7461.71 | distribute_damage:0.30 | reload_speed_buff:0.30 | [horoyoi x2 (Val:-0.40)]
[Shoot] 時間: 27.12s | 弾数:189/300 | Pellets: 1 | Dmg:     4,807 | Buffs: crit_rate_buff:0.20 | atk_buff_fixed:7461.71 | distribute_damage:0.30 | reload_speed_buff:0.30 | [horoyoi x2 (Val:-0.40)]
[Shoot] 時間: 27.17s | 弾数:188/300 | Pellets: 1 | Dmg:     4,006 | Buffs: crit_rate_buff:0.20 | atk_buff_fixed:7461.71 | distribute_damage:0.30 | reload_speed_buff:0.30 | [horoyoi x2 (Val:-0.40)]
[Shoot] 時間: 27.22s | 弾数:187/300 | Pellets: 1 | Dmg:     4,807 | Buffs: crit_rate_buff:0.20 | atk_buff_fixed:7461.71 | distribute_damage:0.30 | reload_speed_buff:0.30 | [horoyoi x2 (Val:-0.40)]
[Shoot] 時間: 27.27s | 弾数:186/300 | Pellets: 1 | Dmg:     4,006 | Buffs: crit_rate_buff:0.20 | atk_buff_fixed:7461.71 | distribute_damage:0.30 | reload_speed_buff:0.30 | [horoyoi x2 (Val:-0.40)]
[Shoot] 時間: 27.32s | 弾数:185/300 | Pellets: 1 | Dmg:     4,006 | Buffs: crit_rate_buff:0.20 | atk_buff_fixed:7461.71 | distribute_damage:0.30 | reload_speed_buff:0.30 | [horoyoi x2 (Val:-0.40)]
[Shoot] 時間: 27.37s | 弾数:184/300 | Pellets: 1 | Dmg:     4,807 | Buffs: crit_rate_buff:0.20 | atk_buff_fixed:7461.71 | distribute_damage:0.30 | reload_speed_buff:0.30 | [horoyoi x2 (Val:-0.40)]
[Shoot] 時間: 27.42s | 弾数:183/300 | Pellets: 1 | Dmg:     4,807 | Buffs: crit_rate_buff:0.20 | atk_buff_fixed:7461.71 | distribute_damage:0.30 | reload_speed_buff:0.30 | [horoyoi x2 (Val:-0.40)]
[Shoot] 時間: 27.47s | 弾数:182/300 | Pellets: 1 | Dmg:     4,006 | Buffs: crit_rate_buff:0.20 | atk_buff_fixed:7461.71 | distribute_damage:0.30 | reload_speed_buff:0.30 | [horoyoi x2 (Val:-0.40)]
[Shoot] 時間: 27.52s | 弾数:181/300 | Pellets: 1 | Dmg:     4,006 | Buffs: crit_rate_buff:0.20 | atk_buff_fixed:7461.71 | distribute_damage:0.30 | reload_speed_buff:0.30 | [horoyoi x2 (Val:-0.40)]
[Shoot] 時間: 27.57s | 弾数:180/300 | Pellets: 1 | Dmg:     4,006 | Buffs: crit_rate_buff:0.20 | atk_buff_fixed:7461.71 | distribute_damage:0.30 | reload_speed_buff:0.30 | [horoyoi x2 (Val:-0.40)]
[Shoot] 時間: 27.62s | 弾数:179/300 | Pellets: 1 | Dmg:     4,006 | Buffs: crit_rate_buff:0.20 | atk_buff_fixed:7461.71 | distribute_damage:0.30 | reload_speed_buff:0.30 | [horoyoi x2 (Val:-0.40)]
[Shoot] 時間: 27.67s | 弾数:178/300 | Pellets: 1 | Dmg:     4,807 | Buffs: crit_rate_buff:0.20 | atk_buff_fixed:7461.71 | distribute_damage:0.30 | reload_speed_buff:0.30 | [horoyoi x2 (Val:-0.40)]
[Shoot] 時間: 27.72s | 弾数:177/300 | Pellets: 1 | Dmg:     4,807 | Buffs: crit_rate_buff:0.20 | atk_buff_fixed:7461.71 | distribute_damage:0.30 | reload_speed_buff:0.30 | [horoyoi x2 (Val:-0.40)]
[Shoot] 時間: 27.77s | 弾数:176/300 | Pellets: 1 | Dmg:     4,006 | Buffs: crit_rate_buff:0.20 | atk_buff_fixed:7461.71 | distribute_damage:0.30 | reload_speed_buff:0.30 | [horoyoi x2 (Val:-0.40)]
[Shoot] 時間: 27.82s | 弾数:175/300 | Pellets: 1 | Dmg:     4,006 | Buffs: crit_rate_buff:0.20 | atk_buff_fixed:7461.71 | distribute_damage:0.30 | reload_speed_buff:0.30 | [horoyoi x2 (Val:-0.40)]
[Shoot] 時間: 27.87s | 弾数:174/300 | Pellets: 1 | Dmg:     4,006 | Buffs: crit_rate_buff:0.20 | atk_buff_fixed:7461.71 | distribute_damage:0.30 | reload_speed_buff:0.30 | [horoyoi x2 (Val:-0.40)]
[Shoot] 時間: 27.92s | 弾数:173/300 | Pellets: 1 | Dmg:     4,006 | Buffs: crit_rate_buff:0.20 | atk_buff_fixed:7461.71 | distribute_damage:0.30 | reload_speed_buff:0.30 | [horoyoi x2 (Val:-0.40)]
[Shoot] 時間: 27.97s | 弾数:172/300 | Pellets: 1 | Dmg:     4,807 | Buffs: crit_rate_buff:0.20 | atk_buff_fixed:7461.71 | distribute_damage:0.30 | reload_speed_buff:0.30 | [horoyoi x2 (Val:-0.40)]
[Shoot] 時間: 28.02s | 弾数:171/300 | Pellets: 1 | Dmg:     4,006 | Buffs: crit_rate_buff:0.20 | atk_buff_fixed:7461.71 | distribute_damage:0.30 | reload_speed_buff:0.30 | [horoyoi x2 (Val:-0.40)]
[Shoot] 時間: 28.07s | 弾数:170/300 | Pellets: 1 | Dmg:     4,006 | Buffs: crit_rate_buff:0.20 | atk_buff_fixed:7461.71 | distribute_damage:0.30 | reload_speed_buff:0.30 | [horoyoi x2 (Val:-0.40)]
[Shoot] 時間: 28.12s | 弾数:169/300 | Pellets: 1 | Dmg:     4,006 | Buffs: crit_rate_buff:0.20 | atk_buff_fixed:7461.71 | distribute_damage:0.30 | reload_speed_buff:0.30 | [horoyoi x2 (Val:-0.40)]
[Shoot] 時間: 28.17s | 弾数:168/300 | Pellets: 1 | Dmg:     4,006 | Buffs: crit_rate_buff:0.20 | atk_buff_fixed:7461.71 | distribute_damage:0.30 | reload_speed_buff:0.30 | [horoyoi x2 (Val:-0.40)]
[Shoot] 時間: 28.22s | 弾数:167/300 | Pellets: 1 | Dmg:     4,006 | Buffs: crit_rate_buff:0.20 | atk_buff_fixed:7461.71 | distribute_damage:0.30 | reload_speed_buff:0.30 | [horoyoi x2 (Val:-0.40)]
[Shoot] 時間: 28.27s | 弾数:166/300 | Pellets: 1 | Dmg:     4,006 | Buffs: crit_rate_buff:0.20 | atk_buff_fixed:7461.71 | distribute_damage:0.30 | reload_speed_buff:0.30 | [horoyoi x2 (Val:-0.40)]
[Shoot] 時間: 28.32s | 弾数:165/300 | Pellets: 1 | Dmg:     4,006 | Buffs: crit_rate_buff:0.20 | atk_buff_fixed:7461.71 | distribute_damage:0.30 | reload_speed_buff:0.30 | [horoyoi x2 (Val:-0.40)]
[Shoot] 時間: 28.37s | 弾数:164/300 | Pellets: 1 | Dmg:     4,807 | Buffs: crit_rate_buff:0.20 | atk_buff_fixed:7461.71 | distribute_damage:0.30 | reload_speed_buff:0.30 | [horoyoi x2 (Val:-0.40)]
[Shoot] 時間: 28.42s | 弾数:163/300 | Pellets: 1 | Dmg:     4,006 | Buffs: crit_rate_buff:0.20 | atk_buff_fixed:7461.71 | distribute_damage:0.30 | reload_speed_buff:0.30 | [horoyoi x2 (Val:-0.40)]
[Shoot] 時間: 28.47s | 弾数:162/300 | Pellets: 1 | Dmg:     4,006 | Buffs: crit_rate_buff:0.20 | atk_buff_fixed:7461.71 | distribute_damage:0.30 | reload_speed_buff:0.30 | [horoyoi x2 (Val:-0.40)]
[Shoot] 時間: 28.52s | 弾数:161/300 | Pellets: 1 | Dmg:     4,006 | Buffs: crit_rate_buff:0.20 | atk_buff_fixed:7461.71 | distribute_damage:0.30 | reload_speed_buff:0.30 | [horoyoi x2 (Val:-0.40)]
[Shoot] 時間: 28.57s | 弾数:160/300 | Pellets: 1 | Dmg:     4,006 | Buffs: crit_rate_buff:0.20 | atk_buff_fixed:7461.71 | distribute_damage:0.30 | reload_speed_buff:0.30 | [horoyoi x2 (Val:-0.40)]
[Shoot] 時間: 28.62s | 弾数:159/300 | Pellets: 1 | Dmg:     4,006 | Buffs: crit_rate_buff:0.20 | atk_buff_fixed:7461.71 | distribute_damage:0.30 | reload_speed_buff:0.30 | [horoyoi x2 (Val:-0.40)]
[Shoot] 時間: 28.67s | 弾数:158/300 | Pellets: 1 | Dmg:     4,006 | Buffs: crit_rate_buff:0.20 | atk_buff_fixed:7461.71 | distribute_damage:0.30 | reload_speed_buff:0.30 | [horoyoi x2 (Val:-0.40)]
[Shoot] 時間: 28.72s | 弾数:157/300 | Pellets: 1 | Dmg:     4,807 | Buffs: crit_rate_buff:0.20 | atk_buff_fixed:7461.71 | distribute_damage:0.30 | reload_speed_buff:0.30 | [horoyoi x2 (Val:-0.40)]
[Shoot] 時間: 28.77s | 弾数:156/300 | Pellets: 1 | Dmg:     4,807 | Buffs: crit_rate_buff:0.20 | atk_buff_fixed:7461.71 | distribute_damage:0.30 | reload_speed_buff:0.30 | [horoyoi x2 (Val:-0.40)]
[Shoot] 時間: 28.82s | 弾数:155/300 | Pellets: 1 | Dmg:     4,807 | Buffs: crit_rate_buff:0.20 | atk_buff_fixed:7461.71 | distribute_damage:0.30 | reload_speed_buff:0.30 | [horoyoi x2 (Val:-0.40)]
[Shoot] 時間: 28.87s | 弾数:154/300 | Pellets: 1 | Dmg:     4,807 | Buffs: crit_rate_buff:0.20 | atk_buff_fixed:7461.71 | distribute_damage:0.30 | reload_speed_buff:0.30 | [horoyoi x2 (Val:-0.40)]
[Shoot] 時間: 28.92s | 弾数:153/300 | Pellets: 1 | Dmg:     4,006 | Buffs: crit_rate_buff:0.20 | atk_buff_fixed:7461.71 | distribute_damage:0.30 | reload_speed_buff:0.30 | [horoyoi x2 (Val:-0.40)]
[Shoot] 時間: 28.97s | 弾数:152/300 | Pellets: 1 | Dmg:     4,006 | Buffs: crit_rate_buff:0.20 | atk_buff_fixed:7461.71 | distribute_damage:0.30 | reload_speed_buff:0.30 | [horoyoi x2 (Val:-0.40)]
[Shoot] 時間: 29.02s | 弾数:151/300 | Pellets: 1 | Dmg:     4,006 | Buffs: crit_rate_buff:0.20 | atk_buff_fixed:7461.71 | distribute_damage:0.30 | reload_speed_buff:0.30 | [horoyoi x2 (Val:-0.40)]
[Shoot] 時間: 29.07s | 弾数:150/300 | Pellets: 1 | Dmg:     4,006 | Buffs: crit_rate_buff:0.20 | atk_buff_fixed:7461.71 | distribute_damage:0.30 | reload_speed_buff:0.30 | [horoyoi x2 (Val:-0.40)]
[Shoot] 時間: 29.12s | 弾数:149/300 | Pellets: 1 | Dmg:     4,006 | Buffs: crit_rate_buff:0.20 | atk_buff_fixed:7461.71 | distribute_damage:0.30 | reload_speed_buff:0.30 | [horoyoi x2 (Val:-0.40)]
[Shoot] 時間: 29.17s | 弾数:148/300 | Pellets: 1 | Dmg:     4,807 | Buffs: crit_rate_buff:0.20 | atk_buff_fixed:7461.71 | distribute_damage:0.30 | reload_speed_buff:0.30 | [horoyoi x2 (Val:-0.40)]
[Shoot] 時間: 29.22s | 弾数:147/300 | Pellets: 1 | Dmg:     4,006 | Buffs: crit_rate_buff:0.20 | atk_buff_fixed:7461.71 | distribute_damage:0.30 | reload_speed_buff:0.30 | [horoyoi x2 (Val:-0.40)]
[Shoot] 時間: 29.27s | 弾数:146/300 | Pellets: 1 | Dmg:     4,807 | Buffs: crit_rate_buff:0.20 | atk_buff_fixed:7461.71 | distribute_damage:0.30 | reload_speed_buff:0.30 | [horoyoi x2 (Val:-0.40)]
[Shoot] 時間: 29.30s | 弾数:145/300 | Pellets: 1 | Dmg:     4,807 | Buffs: crit_rate_buff:0.20 | atk_buff_fixed:7461.71 | distribute_damage:0.30 | reload_speed_buff:0.30 | [horoyoi x2 (Val:-0.40)]
[Shoot] 時間: 29.33s | 弾数:144/300 | Pellets: 1 | Dmg:     4,807 | Buffs: crit_rate_buff:0.20 | atk_buff_fixed:7461.71 | distribute_damage:0.30 | reload_speed_buff:0.30 | [horoyoi x2 (Val:-0.40)]
[Shoot] 時間: 29.37s | 弾数:143/300 | Pellets: 1 | Dmg:     4,006 | Buffs: crit_rate_buff:0.20 | atk_buff_fixed:7461.71 | distribute_damage:0.30 | reload_speed_buff:0.30 | [horoyoi x2 (Val:-0.40)]
[Shoot] 時間: 29.40s | 弾数:142/300 | Pellets: 1 | Dmg:     4,006 | Buffs: crit_rate_buff:0.20 | atk_buff_fixed:7461.71 | distribute_damage:0.30 | reload_speed_buff:0.30 | [horoyoi x2 (Val:-0.40)]
[Shoot] 時間: 29.43s | 弾数:141/300 | Pellets: 1 | Dmg:     4,006 | Buffs: crit_rate_buff:0.20 | atk_buff_fixed:7461.71 | distribute_damage:0.30 | reload_speed_buff:0.30 | [horoyoi x2 (Val:-0.40)]
[Shoot] 時間: 29.47s | 弾数:140/300 | Pellets: 1 | Dmg:     4,006 | Buffs: crit_rate_buff:0.20 | atk_buff_fixed:7461.71 | distribute_damage:0.30 | reload_speed_buff:0.30 | [horoyoi x2 (Val:-0.40)]
[Shoot] 時間: 29.50s | 弾数:139/300 | Pellets: 1 | Dmg:     4,006 | Buffs: crit_rate_buff:0.20 | atk_buff_fixed:7461.71 | distribute_damage:0.30 | reload_speed_buff:0.30 | [horoyoi x2 (Val:-0.40)]
[Shoot] 時間: 29.53s | 弾数:138/300 | Pellets: 1 | Dmg:     4,006 | Buffs: crit_rate_buff:0.20 | atk_buff_fixed:7461.71 | distribute_damage:0.30 | reload_speed_buff:0.30 | [horoyoi x2 (Val:-0.40)]
[Shoot] 時間: 29.57s | 弾数:137/300 | Pellets: 1 | Dmg:     4,006 | Buffs: crit_rate_buff:0.20 | atk_buff_fixed:7461.71 | distribute_damage:0.30 | reload_speed_buff:0.30 | [horoyoi x2 (Val:-0.40)]
