[Shoot] 時間:  0.22s | 弾数:119/120 | Pellets: 1 | Dmg:     1,860 | Buffs: None
[Shoot] 時間: 61.00s | 弾数:  0/120 | Pellets: 1 | Dmg:     1,860 | Buffs: None
[Heal] I-DOLL・オーシャン healed I-DOLL・オーシャン (Val: 0.0486)
[Shoot] 時間: 62.88s | 弾数:119/120 | Pellets: 1 | Dmg:     1,860 | Buffs: None
[Shoot] 時間: 62.93s | 弾数:118/120 | Pellets: 1 | Dmg:     1,860 | Buffs: None
[Shoot] 時間: 62.98s | 弾数:117/120 | Pellets: 1 | Dmg:     1,860 | Buffs: None
[Shoot] 時間: 63.03s | 弾数:116/120 | Pellets: 1 | Dmg:     1,860 | Buffs: None
[Shoot] 時間: 63.08s | 弾数:115/120 | Pellets: 1 | Dmg:     4,650 | Buffs: None
[Shoot] 時間: 63.13s | 弾数:114/120 | Pellets: 1 | Dmg:     1,860 | Buffs: None
[Shoot] 時間: 63.18s | 弾数:113/120 | Pellets: 1 | Dmg:     1,860 | Buffs: None
[Shoot] 時間: 63.23s | 弾数:112/120 | Pellets: 1 | Dmg:     3,720 | Buffs: None
[Shoot] 時間: 63.28s | 弾数:111/120 | Pellets: 1 | Dmg:     1,860 | Buffs: None
[Shoot] 時間: 63.33s | 弾数:110/120 | Pellets: 1 | Dmg:     2,790 | Buffs: None
[Shoot] 時間: 63.38s | 弾数:109/120 | Pellets: 1 | Dmg:     1,860 | Buffs: None
[Shoot] 時間: 63.43s | 弾数:108/120 | Pellets: 1 | Dmg:     1,860 | Buffs: None
[Shoot] 時間: 63.48s | 弾数:107/120 | Pellets: 1 | Dmg:     1,860 | Buffs: None
[Shoot] 時間: 63.53s | 弾数:106/120 | Pellets: 1 | Dmg:     2,790 | Buffs: None
[Shoot] 時間: 63.58s | 弾数:105/120 | Pellets: 1 | Dmg:     1,860 | Buffs: None
[Shoot] 時間: 63.63s | 弾数:104/120 | Pellets: 1 | Dmg:     1,860 | Buffs: None
[Shoot] 時間: 63.68s | 弾数:103/120 | Pellets: 1 | Dmg:     1,860 | Buffs: None
[Shoot] 時間: 63.73s | 弾数:102/120 | Pellets: 1 | Dmg:     2,790 | Buffs: None
[Shoot] 時間: 63.78s | 弾数:101/120 | Pellets: 1 | Dmg:     1,860 | Buffs: None
[Shoot] 時間: 63.83s | 弾数:100/120 | Pellets: 1 | Dmg:     1,860 | Buffs: None
[Shoot] 時間: 63.88s | 弾数: 99/120 | Pellets: 1 | Dmg:     1,860 | Buffs: None
[Shoot] 時間: 63.93s | 弾数: 98/120 | Pellets: 1 | Dmg:     1,860 | Buffs: None
[Shoot] 時間: 63.98s | 弾数: 97/120 | Pellets: 1 | Dmg:     1,860 | Buffs: None
[Shoot] 時間: 64.03s | 弾数: 96/120 | Pellets: 1 | Dmg:     1,860 | Buffs: None
[Shoot] 時間: 64.08s | 弾数: 95/120 | Pellets: 1 | Dmg:     3,720 | Buffs: None
[Shoot] 時間: 64.13s | 弾数: 94/120 | Pellets: 1 | Dmg:     1,860 | Buffs: None
[Shoot] 時間: 64.18s | 弾数: 93/120 | Pellets: 1 | Dmg:     1,860 | Buffs: None
[Shoot] 時間: 64.23s | 弾数: 92/120 | Pellets: 1 | Dmg:     1,860 | Buffs: None
[Shoot] 時間: 64.28s | 弾数: 91/120 | Pellets: 1 | Dmg:     2,790 | Buffs: None
[Shoot] 時間: 64.33s | 弾数: 90/120 | Pellets: 1 | Dmg:     3,720 | Buffs: None
[Shoot] 時間: 64.38s | 弾数: 89/120 | Pellets: 1 | Dmg:     1,860 | Buffs: None
[Shoot] 時間: 64.43s | 弾数: 88/120 | Pellets: 1 | Dmg:     1,860 | Buffs: None
[Shoot] 時間: 64.48s | 弾数: 87/120 | Pellets: 1 | Dmg:     1,860 | Buffs: None
[Shoot] 時間: 64.53s | 弾数: 86/120 | Pellets: 1 | Dmg:     3,720 | Buffs: None
[Shoot] 時間: 64.58s | 弾数: 85/120 | Pellets: 1 | Dmg:     3,720 | Buffs: None
[Shoot] 時間: 64.63s | 弾数: 84/120 | Pellets: 1 | Dmg:     1,860 | Buffs: None
[Shoot] 時間: 64.68s | 弾数: 83/120 | Pellets: 1 | Dmg:     1,860 | Buffs: None
[Shoot] 時間: 64.73s | 弾数: 82/120 | Pellets: 1 | Dmg:     2,790 | Buffs: None
[Shoot] 時間: 64.78s | 弾数: 81/120 | Pellets: 1 | Dmg:     2,790 | Buffs: None
[Shoot] 時間: 64.83s | 弾数: 80/120 | Pellets: 1 | Dmg:     1,860 | Buffs: None
[Shoot] 時間: 64.88s | 弾数: 79/120 | Pellets: 1 | Dmg:     1,860 | Buffs: None
[Shoot] 時間: 64.93s | 弾数: 78/120 | Pellets: 1 | Dmg:     1,860 | Buffs: None
[Shoot] 時間: 64.98s | 弾数: 77/120 | Pellets: 1 | Dmg:     1,860 | Buffs: None
[Burst] Activate!
[Heal] I-DOLL・オーシャン healed I-DOLL・オーシャン (Val: 0.297)
[Shoot] 時間: 65.03s | 弾数: 76/120 | Pellets: 1 | Dmg:     1,860 | Buffs: None
[Shoot] 時間: 65.08s | 弾数: 75/120 | Pellets: 1 | Dmg:     2,790 | Buffs: None
[Shoot] 時間: 65.13s | 弾数: 74/120 | Pellets: 1 | Dmg:     3,720 | Buffs: None
[Shoot] 時間: 65.18s | 弾数: 73/120 | Pellets: 1 | Dmg:     3,720 | Buffs: None
[Shoot] 時間: 65.23s | 弾数: 72/120 | Pellets: 1 | Dmg:     3,720 | Buffs: None
[Shoot] 時間: 65.28s | 弾数: 71/120 | Pellets: 1 | Dmg:     4,650 | Buffs: None
[Shoot] 時間: 65.33s | 弾数: 70/120 | Pellets: 1 | Dmg:     2,790 | Buffs: None
[Shoot] 時間: 65.38s | 弾数: 69/120 | Pellets: 1 | Dmg:     4,650 | Buffs: None
[Shoot] 時間: 65.43s | 弾数: 68/120 | Pellets: 1 | Dmg:     2,790 | Buffs: None
[Shoot] 時間: 65.48s | 弾数: 67/120 | Pellets: 1 | Dmg:     2,790 | Buffs: None
[Shoot] 時間: 65.53s | 弾数: 66/120 | Pellets: 1 | Dmg:     2,790 | Buffs: None
[Shoot] 時間: 65.58s | 弾数: 65/120 | Pellets: 1 | Dmg:     3,720 | Buffs: None
[Shoot] 時間: 65.63s | 弾数: 64/120 | Pellets: 1 | Dmg:     2,790 | Buffs: None
[Shoot] 時間: 65.68s | 弾数: 63/120 | Pellets: 1 | Dmg:     2,790 | Buffs: None
[Shoot] 時間: 65.73s | 弾数: 62/120 | Pellets: 1 | Dmg:     2,790 | Buffs: None
[Shoot] 時間: 65.78s | 弾数: 61/120 | Pellets: 1 | Dmg:     2,790 | Buffs: None
[Shoot] 時間: 65.83s | 弾数: 60/120 | Pellets: 1 | Dmg:     3,720 | Buffs: None
[Shoot] 時間: 65.88s | 弾数: 59/120 | Pellets: 1 | Dmg:     2,790 | Buffs: None
[Shoot] 時間: 65.93s | 弾数: 58/120 | Pellets: 1 | Dmg:     2,790 | Buffs: None
[Shoot] 時間: 65.98s | 弾数: 57/120 | Pellets: 1 | Dmg:     2,790 | Buffs: None
[Shoot] 時間: 66.03s | 弾数: 56/120 | Pellets: 1 | Dmg:     2,790 | Buffs: None
[Shoot] 時間: 66.08s | 弾数: 55/120 | Pellets: 1 | Dmg:     2,790 | Buffs: None
[Shoot] 時間: 66.13s | 弾数: 54/120 | Pellets: 1 | Dmg:     3,720 | Buffs: None
[Shoot] 時間: 66.18s | 弾数: 53/120 | Pellets: 1 | Dmg:     2,790 | Buffs: None
[Shoot] 時間: 66.23s | 弾数: 52/120 | Pellets: 1 | Dmg:     2,790 | Buffs: None
[Shoot] 時間: 66.28s | 弾数: 51/120 | Pellets: 1 | Dmg:     4,650 | Buffs: None
[Shoot] 時間: 66.33s | 弾数: 50/120 | Pellets: 1 | Dmg:     2,790 | Buffs: None
[Shoot] 時間: 66.38s | 弾数: 49/120 | Pellets: 1 | Dmg:     2,790 | Buffs: None
[Shoot] 時間: 66.43s | 弾数: 48/120 | Pellets: 1 | Dmg:     2,790 | Buffs: None
[Shoot] 時間: 66.48s | 弾数: 47/120 | Pellets: 1 | Dmg:     3,720 | Buffs: None
[Shoot] 時間: 66.53s | 弾数: 46/120 | Pellets: 1 | Dmg:     4,650 | Buffs: None
[Shoot] 時間: 66.58s | 弾数: 45/120 | Pellets: 1 | Dmg:     3,720 | Buffs: None
[Shoot] 時間: 66.63s | 弾数: 44/120 | Pellets: 1 | Dmg:     2,790 | Buffs: None
[Shoot] 時間: 66.68s | 弾数: 43/120 | Pellets: 1 | Dmg:     2,790 | Buffs: None
[Shoot] 時間: 66.73s | 弾数: 42/120 | Pellets: 1 | Dmg:     4,650 | Buffs: None
[Shoot] 時間: 66.78s | 弾数: 41/120 | Pellets: 1 | Dmg:     2,790 | Buffs: None
[Shoot] 時間: 66.83s | 弾数: 40/120 | Pellets: 1 | Dmg:     3,720 | Buffs: None
[Shoot] 時間: 66.88s | 弾数: 39/120 | Pellets: 1 | Dmg:     5,580 | Buffs: None
[Shoot] 時間: 66.93s | 弾数: 38/120 | Pellets: 1 | Dmg:     2,790 | Buffs: None
[Shoot] 時間: 66.98s | 弾数: 37/120 | Pellets: 1 | Dmg:     2,790 | Buffs: None
[Shoot] 時間: 67.03s | 弾数: 36/120 | Pellets: 1 | Dmg:     2,790 | Buffs: None
[Shoot] 時間: 67.08s | 弾数: 35/120 | Pellets: 1 | Dmg:     2,790 | Buffs: None
[Shoot] 時間: 67.13s | 弾数: 34/120 | Pellets: 1 | Dmg:     2,790 | Buffs: None
[Shoot] 時間: 67.18s | 弾数: 33/120 | Pellets: 1 | Dmg:     2,790 | Buffs: None
[Shoot] 時間: 67.23s | 弾数: 32/120 | Pellets: 1 | Dmg:     2,790 | Buffs: None
[Shoot] 時間: 67.28s | 弾数: 31/120 | Pellets: 1 | Dmg:     2,790 | Buffs: None
[Shoot] 時間: 67.33s | 弾数: 30/120 | Pellets: 1 | Dmg:     2,790 | Buffs: None
[Shoot] 時間: 67.38s | 弾数: 29/120 | Pellets: 1 | Dmg:     2,790 | Buffs: None
[Shoot] 時間: 67.43s | 弾数: 28/120 | Pellets: 1 | Dmg:     2,790 | Buffs: None
[Shoot] 時間: 67.48s | 弾数: 27/120 | Pellets: 1 | Dmg:     2,790 | Buffs: None
[Shoot] 時間: 67.53s | 弾数: 26/120 | Pellets: 1 | Dmg:     2,790 | Buffs: None
[Shoot] 時間: 67.58s | 弾数: 25/120 | Pellets: 1 | Dmg:     2,790 | Buffs: None
[Shoot] 時間: 67.63s | 弾数: 24/120 | Pellets: 1 | Dmg:     2,790 | Buffs: None
[Shoot] 時間: 67.68s | 弾数: 23/120 | Pellets: 1 | Dmg:     2,790 | Buffs: None
[Shoot] 時間: 67.73s | 弾数: 22/120 | Pellets: 1 | Dmg:     4,650 | Buffs: None
[Shoot] 時間: 67.78s | 弾数: 21/120 | Pellets: 1 | Dmg:     2,790 | Buffs: None
[Shoot] 時間: 67.83s | 弾数: 20/120 | Pellets: 1 | Dmg:     2,790 | Buffs: None
[Shoot] 時間: 67.88s | 弾数: 19/120 | Pellets: 1 | Dmg:     2,790 | Buffs: None
[Shoot] 時間: 67.93s | 弾数: 18/120 | Pellets: 1 | Dmg:     2,790 | Buffs: None
[Shoot] 時間: 67.98s | 弾数: 17/120 | Pellets: 1 | Dmg:     2,790 | Buffs: None
[Shoot] 時間: 68.03s | 弾数: 16/120 | Pellets: 1 | Dmg:     2,790 | Buffs: None
[Shoot] 時間: 68.08s | 弾数: 15/120 | Pellets: 1 | Dmg:     5,580 | Buffs: None
[Shoot] 時間: 68.13s | 弾数: 14/120 | Pellets: 1 | Dmg:     2,790 | Buffs: None
[Shoot] 時間: 68.18s | 弾数: 13/120 | Pellets: 1 | Dmg:     2,790 | Buffs: None
[Shoot] 時間: 68.23s | 弾数: 12/120 | Pellets: 1 | Dmg:     2,790 | Buffs: None
[Shoot] 時間: 68.28s | 弾数: 11/120 | Pellets: 1 | Dmg:     2,790 | Buffs: None
[Shoot] 時間: 68.33s | 弾数: 10/120 | Pellets: 1 | Dmg:     2,790 | Buffs: None
[Shoot] 時間: 68.38s | 弾数:  9/120 | Pellets: 1 | Dmg:     2,790 | Buffs: None
[Shoot] 時間: 68.43s | 弾数:  8/120 | Pellets: 1 | Dmg:     4,650 | Buffs: None
[Shoot] 時間: 68.48s | 弾数:  7/120 | Pellets: 1 | Dmg:     3,720 | Buffs: None
[Shoot] 時間: 68.53s | 弾数:  6/120 | Pellets: 1 | Dmg:     2,790 | Buffs: None
[Shoot] 時間: 68.58s | 弾数:  5/120 | Pellets: 1 | Dmg:     2,790 | Buffs: None
[Shoot] 時間: 68.63s | 弾数:  4/120 | Pellets: 1 | Dmg:     2,790 | Buffs: None
[Shoot] 時間: 68.68s | 弾数:  3/120 | Pellets: 1 | Dmg:     2,790 | Buffs: None
[Shoot] 時間: 68.73s | 弾数:  2/120 | Pellets: 1 | Dmg:     3,720 | Buffs: None
[Shoot] 時間: 68.78s | 弾数:  1/120 | Pellets: 1 | Dmg:     2,790 | Buffs: None
[Shoot] 時間: 68.83s | 弾数:  0/120 | Pellets: 1 | Dmg:     2,790 | Buffs: None
[Heal] I-DOLL・オーシャン healed I-DOLL・オーシャン (Val: 0.0486)
[Shoot] 時間: 70.72s | 弾数:119/120 | Pellets: 1 | Dmg:     3,720 | Buffs: None
[Shoot] 時間: 70.77s | 弾数:118/120 | Pellets: 1 | Dmg:     3,720 | Buffs: None
[Shoot] 時間: 70.82s | 弾数:117/120 | Pellets: 1 | Dmg:     2,790 | Buffs: None
[Shoot] 時間: 70.87s | 弾数:116/120 | Pellets: 1 | Dmg:     3,720 | Buffs: None
[Shoot] 時間: 70.92s | 弾数:115/120 | Pellets: 1 | Dmg:     3,720 | Buffs: None
[Shoot] 時間: 70.97s | 弾数:114/120 | Pellets: 1 | Dmg:     2,790 | Buffs: None
[Shoot] 時間: 71.02s | 弾数:113/120 | Pellets: 1 | Dmg:     2,790 | Buffs: None
[Shoot] 時間: 71.07s | 弾数:112/120 | Pellets: 1 | Dmg:     4,650 | Buffs: None
[Shoot] 時間: 71.12s | 弾数:111/120 | Pellets: 1 | Dmg:     2,790 | Buffs: None
[Shoot] 時間: 71.17s | 弾数:110/120 | Pellets: 1 | Dmg:     3,720 | Buffs: None
[Shoot] 時間: 71.22s | 弾数:109/120 | Pellets: 1 | Dmg:     2,790 | Buffs: None
[Shoot] 時間: 71.27s | 弾数:108/120 | Pellets: 1 | Dmg:     2,790 | Buffs: None
[Shoot] 時間: 71.32s | 弾数:107/120 | Pellets: 1 | Dmg:     2,790 | Buffs: None
[Shoot] 時間: 71.37s | 弾数:106/120 | Pellets: 1 | Dmg:     2,790 | Buffs: None
[Shoot] 時間: 71.42s | 弾数:105/120 | Pellets: 1 | Dmg:     4,650 | Buffs: None
[Shoot] 時間: 71.47s | 弾数:104/120 | Pellets: 1 | Dmg:     2,790 | Buffs: None
[Shoot] 時間: 71.52s | 弾数:103/120 | Pellets: 1 | Dmg:     4,650 | Buffs: None
[Shoot] 時間: 71.57s | 弾数:102/120 | Pellets: 1 | Dmg:     2,790 | Buffs: None
[Shoot] 時間: 71.62s | 弾数:101/120 | Pellets: 1 | Dmg:     4,650 | Buffs: None
[Shoot] 時間: 71.67s | 弾数:100/120 | Pellets: 1 | Dmg:     2,790 | Buffs: None
[Shoot] 時間: 71.72s | 弾数: 99/120 | Pellets: 1 | Dmg:     3,720 | Buffs: None
[Shoot] 時間: 71.77s | 弾数: 98/120 | Pellets: 1 | Dmg:     2,790 | Buffs: None
[Shoot] 時間: 71.82s | 弾数: 97/120 | Pellets: 1 | Dmg:     4,650 | Buffs: None
[Shoot] 時間: 71.87s | 弾数: 96/120 | Pellets: 1 | Dmg:     2,790 | Buffs: None
[Shoot] 時間: 71.92s | 弾数: 95/120 | Pellets: 1 | Dmg:     3,720 | Buffs: None
[Shoot] 時間: 71.97s | 弾数: 94/120 | Pellets: 1 | Dmg:     4,650 | Buffs: None
[Shoot] 時間: 72.02s | 弾数: 93/120 | Pellets: 1 | Dmg:     2,790 | Buffs: None
[Shoot] 時間: 72.07s | 弾数: 92/120 | Pellets: 1 | Dmg:     4,650 | Buffs: None
[Shoot] 時間: 72.12s | 弾数: 91/120 | Pellets: 1 | Dmg:     2,790 | Buffs: None
[Shoot] 時間: 72.17s | 弾数: 90/120 | Pellets: 1 | Dmg:     3,720 | Buffs: None
[Shoot] 時間: 72.22s | 弾数: 89/120 | Pellets: 1 | Dmg:     3,720 | Buffs: None
[Shoot] 時間: 72.27s | 弾数: 88/120 | Pellets: 1 | Dmg:     2,790 | Buffs: None
[Shoot] 時間: 72.32s | 弾数: 87/120 | Pellets: 1 | Dmg:     2,790 | Buffs: None
[Shoot] 時間: 72.37s | 弾数: 86/120 | Pellets: 1 | Dmg:     4,650 | Buffs: None
[Shoot] 時間: 72.42s | 弾数: 85/120 | Pellets: 1 | Dmg:     2,790 | Buffs: None
[Shoot] 時間: 72.47s | 弾数: 84/120 | Pellets: 1 | Dmg:     2,790 | Buffs: None
[Shoot] 時間: 72.52s | 弾数: 83/120 | Pellets: 1 | Dmg:     2,790 | Buffs: None
[Shoot] 時間: 72.57s | 弾数: 82/120 | Pellets: 1 | Dmg:     4,650 | Buffs: None
[Shoot] 時間: 72.62s | 弾数: 81/120 | Pellets: 1 | Dmg:     2,790 | Buffs: None
[Shoot] 時間: 72.67s | 弾数: 80/120 | Pellets: 1 | Dmg:     2,790 | Buffs: None
[Shoot] 時間: 72.72s | 弾数: 79/120 | Pellets: 1 | Dmg:     2,790 | Buffs: None
[Shoot] 時間: 72.77s | 弾数: 78/120 | Pellets: 1 | Dmg:     2,790 | Buffs: None
[Shoot] 時間: 72.82s | 弾数: 77/120 | Pellets: 1 | Dmg:     2,790 | Buffs: None
[Shoot] 時間: 72.87s | 弾数: 76/120 | Pellets: 1 | Dmg:     4,650 | Buffs: None
[Shoot] 時間: 72.92s | 弾数: 75/120 | Pellets: 1 | Dmg:     2,790 | Buffs: None
[Shoot] 時間: 72.97s | 弾数: 74/120 | Pellets: 1 | Dmg:     2,790 | Buffs: None
[Shoot] 時間: 73.02s | 弾数: 73/120 | Pellets: 1 | Dmg:     2,790 | Buffs: None
[Shoot] 時間: 73.07s | 弾数: 72/120 | Pellets: 1 | Dmg:     4,650 | Buffs: None
[Shoot] 時間: 73.12s | 弾数: 71/120 | Pellets: 1 | Dmg:     4,650 | Buffs: None
[Shoot] 時間: 73.17s | 弾数: 70/120 | Pellets: 1 | Dmg:     2,790 | Buffs: None
[Shoot] 時間: 73.22s | 弾数: 69/120 | Pellets: 1 | Dmg:     2,790 | Buffs: None
[Shoot] 時間: 73.27s | 弾数: 68/120 | Pellets: 1 | Dmg:     2,790 | Buffs: None
[Shoot] 時間: 73.32s | 弾数: 67/120 | Pellets: 1 | Dmg:     4,650 | Buffs: None
[Shoot] 時間: 73.37s | 弾数: 66/120 | Pellets: 1 | Dmg:     2,790 | Buffs: None
[Shoot] 時間: 73.42s | 弾数: 65/120 | Pellets: 1 | Dmg:     2,790 | Buffs: None
[Shoot] 時間: 73.47s | 弾数: 64/120 | Pellets: 1 | Dmg:     2,790 | Buffs: None
[Shoot] 時間: 73.52s | 弾数: 63/120 | Pellets: 1 | Dmg:     2,790 | Buffs: None
[Shoot] 時間: 73.57s | 弾数: 62/120 | Pellets: 1 | Dmg:     4,650 | Buffs: None
[Shoot] 時間: 73.62s | 弾数: 61/120 | Pellets: 1 | Dmg:     4,650 | Buffs: None
[Shoot] 時間: 73.67s | 弾数: 60/120 | Pellets: 1 | Dmg:     3,720 | Buffs: None
[Shoot] 時間: 73.72s | 弾数: 59/120 | Pellets: 1 | Dmg:     3,720 | Buffs: None
[Shoot] 時間: 73.77s | 弾数: 58/120 | Pellets: 1 | Dmg:     2,790 | Buffs: None
[Shoot] 時間: 73.82s | 弾数: 57/120 | Pellets: 1 | Dmg:     3,720 | Buffs: None
[Shoot] 時間: 73.87s | 弾数: 56/120 | Pellets: 1 | Dmg:     3,720 | Buffs: None
[Shoot] 時間: 73.92s | 弾数: 55/120 | Pellets: 1 | Dmg:     2,790 | Buffs: None
[Shoot] 時間: 73.97s | 弾数: 54/120 | Pellets: 1 | Dmg:     4,650 | Buffs: None
[Shoot] 時間: 74.02s | 弾数: 53/120 | Pellets: 1 | Dmg:     2,790 | Buffs: None
[Shoot] 時間: 74.07s | 弾数: 52/120 | Pellets: 1 | Dmg:     2,790 | Buffs: None
[Shoot] 時間: 74.12s | 弾数: 51/120 | Pellets: 1 | Dmg:     2,790 | Buffs: None
[Shoot] 時間: 74.17s | 弾数: 50/120 | Pellets: 1 | Dmg:     2,790 | Buffs: None
[Shoot] 時間: 74.22s | 弾数: 49/120 | Pellets: 1 | Dmg:     2,790 | Buffs: None
[Shoot] 時間: 74.27s | 弾数: 48/120 | Pellets: 1 | Dmg:     2,790 | Buffs: None
[Shoot] 時間: 74.32s | 弾数: 47/120 | Pellets: 1 | Dmg:     3,720 | Buffs: None
[Shoot] 時間: 74.37s | 弾数: 46/120 | Pellets: 1 | Dmg:     4,650 | Buffs: None
[Shoot] 時間: 74.42s | 弾数: 45/120 | Pellets: 1 | Dmg:     2,790 | Buffs: None
[Shoot] 時間: 74.47s | 弾数: 44/120 | Pellets: 1 | Dmg:     2,790 | Buffs: None
[Shoot] 時間: 74.52s | 弾数: 43/120 | Pellets: 1 | Dmg:     3,720 | Buffs: None
[Shoot] 時間: 74.57s | 弾数: 42/120 | Pellets: 1 | Dmg:     3,720 | Buffs: None
[Shoot] 時間: 74.62s | 弾数: 41/120 | Pellets: 1 | Dmg:     2,790 | Buffs: None
[Shoot] 時間: 74.67s | 弾数: 40/120 | Pellets: 1 | Dmg:     2,790 | Buffs: None
[Shoot] 時間: 74.72s | 弾数: 39/120 | Pellets: 1 | Dmg:     4,650 | Buffs: None
[Shoot] 時間: 74.77s | 弾数: 38/120 | Pellets: 1 | Dmg:     4,650 | Buffs: None
[Shoot] 時間: 74.82s | 弾数: 37/120 | Pellets: 1 | Dmg:     3,720 | Buffs: None
[Shoot] 時間: 74.87s | 弾数: 36/120 | Pellets: 1 | Dmg:     2,790 | Buffs: None
[Shoot] 時間: 74.92s | 弾数: 35/120 | Pellets: 1 | Dmg:     3,720 | Buffs: None
[Shoot] 時間: 74.97s | 弾数: 34/120 | Pellets: 1 | Dmg:     4,650 | Buffs: None
[Heal] I-DOLL・オーシャン healed I-DOLL・オーシャン (Val: 0.0969)
[Shoot] 時間: 75.02s | 弾数: 33/120 | Pellets: 1 | Dmg:     2,790 | Buffs: None
[Shoot] 時間: 75.07s | 弾数: 32/120 | Pellets: 1 | Dmg:     1,860 | Buffs: None
[Shoot] 時間: 75.12s | 弾数: 31/120 | Pellets: 1 | Dmg:     1,860 | Buffs: None
[Shoot] 時間: 75.17s | 弾数: 30/120 | Pellets: 1 | Dmg:     1,860 | Buffs: None
[Shoot] 時間: 75.22s | 弾数: 29/120 | Pellets: 1 | Dmg:     1,860 | Buffs: None
[Shoot] 時間: 75.27s | 弾数: 28/120 | Pellets: 1 | Dmg:     3,720 | Buffs: None
[Shoot] 時間: 75.32s | 弾数: 27/120 | Pellets: 1 | Dmg:     1,860 | Buffs: None
[Shoot] 時間: 75.37s | 弾数: 26/120 | Pellets: 1 | Dmg:     2,790 | Buffs: None
[Shoot] 時間: 75.42s | 弾数: 25/120 | Pellets: 1 | Dmg:     1,860 | Buffs: None
[Shoot] 時間: 75.47s | 弾数: 24/120 | Pellets: 1 | Dmg:     2,790 | Buffs: None
[Shoot] 時間: 75.52s | 弾数: 23/120 | Pellets: 1 | Dmg:     1,860 | Buffs: None
[Shoot] 時間: 75.57s | 弾数: 22/120 | Pellets: 1 | Dmg:     1,860 | Buffs: None
[Shoot] 時間: 75.62s | 弾数: 21/120 | Pellets: 1 | Dmg:     1,860 | Buffs: None
[Shoot] 時間: 75.67s | 弾数: 20/120 | Pellets: 1 | Dmg:     1,860 | Buffs: None
[Shoot] 時間: 75.72s | 弾数: 19/120 | Pellets: 1 | Dmg:     1,860 | Buffs: None
[Shoot] 時間: 75.77s | 弾数: 18/120 | Pellets: 1 | Dmg:     1,860 | Buffs: None
[Shoot] 時間: 75.82s | 弾数: 17/120 | Pellets: 1 | Dmg:     1,860 | Buffs: None
[Shoot] 時間: 75.87s | 弾数: 16/120 | Pellets: 1 | Dmg:     3,720 | Buffs: None
[Shoot] 時間: 75.92s | 弾数: 15/120 | Pellets: 1 | Dmg:     1,860 | Buffs: None
[Shoot] 時間: 75.97s | 弾数: 14/120 | Pellets: 1 | Dmg:     1,860 | Buffs: None
[Shoot] 時間: 76.02s | 弾数: 13/120 | Pellets: 1 | Dmg:     1,860 | Buffs: None
[Shoot] 時間: 76.07s | 弾数: 12/120 | Pellets: 1 | Dmg:     1,860 | Buffs: None
[Shoot] 時間: 76.12s | 弾数: 11/120 | Pellets: 1 | Dmg:     1,860 | Buffs: None
[Shoot] 時間: 76.17s | 弾数: 10/120 | Pellets: 1 | Dmg:     3,720 | Buffs: None
[Shoot] 時間: 76.22s | 弾数:  9/120 | Pellets: 1 | Dmg:     1,860 | Buffs: None
[Shoot] 時間: 76.27s | 弾数:  8/120 | Pellets: 1 | Dmg:     1,860 | Buffs: None
[Shoot] 時間: 76.32s | 弾数:  7/120 | Pellets: 1 | Dmg:     3,720 | Buffs: None
[Shoot] 時間: 76.37s | 弾数:  6/120 | Pellets: 1 | Dmg:     1,860 | Buffs: None
[Shoot] 時間: 76.42s | 弾数:  5/120 | Pellets: 1 | Dmg:     1,860 | Buffs: None
[Shoot] 時間: 76.47s | 弾数:  4/120 | Pellets: 1 | Dmg:     2,790 | Buffs: None
[Shoot] 時間: 76.52s | 弾数:  3/120 | Pellets: 1 | Dmg:     1,860 | Buffs: None
[Shoot] 時間: 76.57s | 弾数:  2/120 | Pellets: 1 | Dmg:     3,720 | Buffs: None
[Shoot] 時間: 76.62s | 弾数:  1/120 | Pellets: 1 | Dmg:     2,790 | Buffs: None
[Shoot] 時間: 76.67s | 弾数:  0/120 | Pellets: 1 | Dmg:     1,860 | Buffs: None
[Heal] I-DOLL・オーシャン healed I-DOLL・オーシャン (Val: 0.0486)
[Shoot] 時間: 78.55s | 弾数:119/120 | Pellets: 1 | Dmg:     1,860 | Buffs: None
[Shoot] 時間: 78.60s | 弾数:118/120 | Pellets: 1 | Dmg:     1,860 | Buffs: None
[Shoot] 時間: 78.65s | 弾数:117/120 | Pellets: 1 | Dmg:     1,860 | Buffs: None
[Shoot] 時間: 78.70s | 弾数:116/120 | Pellets: 1 | Dmg:     1,860 | Buffs: None
[Shoot] 時間: 78.75s | 弾数:115/120 | Pellets: 1 | Dmg:     1,860 | Buffs: None
[Shoot] 時間: 78.80s | 弾数:114/120 | Pellets: 1 | Dmg:     1,860 | Buffs: None
[Shoot] 時間: 78.85s | 弾数:113/120 | Pellets: 1 | Dmg:     1,860 | Buffs: None
[Shoot] 時間: 78.90s | 弾数:112/120 | Pellets: 1 | Dmg:     1,860 | Buffs: None
[Shoot] 時間: 78.95s | 弾数:111/120 | Pellets: 1 | Dmg:     1,860 | Buffs: None
[Shoot] 時間: 79.00s | 弾数:110/120 | Pellets: 1 | Dmg:     4,650 | Buffs: None
[Shoot] 時間: 79.05s | 弾数:109/120 | Pellets: 1 | Dmg:     1,860 | Buffs: None
[Shoot] 時間: 79.10s | 弾数:108/120 | Pellets: 1 | Dmg:     1,860 | Buffs: None
[Shoot] 時間: 79.15s | 弾数:107/120 | Pellets: 1 | Dmg:     1,860 | Buffs: None
[Shoot] 時間: 79.20s | 弾数:106/120 | Pellets: 1 | Dmg:     2,790 | Buffs: None
